date,total_employment,I_t_2025,I_t_recent,I_t_2025_direct,I_t_recent_direct,n_industries,year,month,I_t_2025_pct,I_t_recent_pct,I_t_2025_direct_pct,I_t_recent_direct_pct
1999-01-01,115388.5,717.6258563965978,938.5422244672901,249.17800806624146,340.4643526062086,64,1999,1,0.6219214708541994,0.8133758775504405,0.21594700344162673,0.29505917193325903
1999-02-01,115858.5,717.1731876886976,938.0458932025829,249.8762610310748,341.3872426834942,64,1999,2,0.6190078308356293,0.8096478835843576,0.21567365452778586,0.2946587800493656
1999-03-01,116061.5,716.3607079111044,936.9250076060032,249.87720013069855,341.3872295453902,64,1999,3,0.6172250986857006,0.8072659819199332,0.21529723476837584,0.29414338910438875
1999-04-01,116536.2,716.402338585576,937.0544388716028,250.70258044254376,342.4856637836267,64,1999,4,0.6147466097106101,0.8040887199613534,0.2151285012232626,0.29388779090413686
1999-05-01,116797.5,716.2776216589604,936.956762584601,251.0646345612755,342.9653270218588,64,1999,5,0.6132645147875257,0.8022061795711389,0.21495719905072927,0.2936409829164655
1999-06-01,117219.5,715.5132857133514,935.8993618679134,251.46768187076287,343.469579494938,64,1999,6,0.6104046559773343,0.79841610130389,0.21452717497580429,0.2930140288048814
1999-07-01,117553.6,716.5000819861149,937.2309178690241,252.0917960088634,344.3127723784467,64,1999,7,0.609509263847398,0.7972796391339986,0.2144483844041045,0.29289853511797737
1999-08-01,117738,715.9302222195025,936.4641960303595,252.21518660474976,344.458884538856,64,1999,8,0.6080706502739154,0.7953797380882633,0.21421731862673885,0.29256389996335597
1999-09-01,117841.4,715.4533686282489,935.8663920009034,252.37265186343564,344.65290883347416,64,1999,9,0.6071324412543035,0.7941745362842799,0.2141629782601324,0.2924718382788003
1999-10-01,118366.2,715.9016953621312,936.5591994216347,253.11091740356864,345.6502035533416,64,1999,10,0.6048193617452713,0.7912387146175469,0.2138371574009883,0.2920176566902897
1999-11-01,118615.5,716.3585781809877,937.2091165245952,253.61397326655168,346.3205305451341,64,1999,11,0.6039333629930217,0.7901236487007138,0.21381183173071958,0.29196903486064985
1999-12-01,118844.7,716.5600171631777,937.4832964469507,254.01840867264082,346.854877625154,64,1999,12,0.6029381345261318,0.788830546458488,0.21373978702680121,0.29185557086277636
2000-01-01,118715.5,716.6130633900532,937.5136316931557,253.97041707183513,346.77058296247526,64,2000,1,0.6036390053447555,0.7897145964032968,0.21393197777192963,0.2921021963959847
2000-02-01,118870,716.5107078948226,937.5291975642609,254.04986738957876,346.8996164791814,64,2000,2,0.60276832497251,0.7887012682462025,0.21372075998113801,0.29183108982853656
2000-03-01,119393.8,718.3226953745294,939.8567701622128,255.19538134104712,348.44277960436517,64,2000,3,0.6016415386515291,0.7871905996477311,0.2137425740206335,0.2918432779628131
2000-04-01,119798.2,718.2930152448116,939.8151355745374,255.62538981441034,349.01487456016764,64,2000,4,0.5995858161848939,0.7844985446981152,0.21337999219888976,0.2913356582654561
2000-05-01,119645.9,717.2884317997143,938.4176414935791,255.17964496944504,348.4025099216467,64,2000,5,0.5995094121902333,0.7843291257732853,0.21327905508625455,0.2911946919381665
2000-06-01,120066.6,718.6182646234299,940.0660530263827,255.84161457830774,349.30002869323545,64,2000,6,0.5985163772634771,0.7829538381418168,0.21308308437009768,0.29092189559230913
2000-07-01,120226.4,718.900075135754,940.5611882801409,256.1759576113362,349.7455217612239,64,2000,7,0.5979552537011456,0.7823250037264202,0.21307795759611547,0.2909057592685333
2000-08-01,120345.8,717.369131480902,938.5622849746602,256.05436279170647,349.5886483358893,64,2000,8,0.5960898772378446,0.7798878606271762,0.21276551636343474,0.2904867875205361
2000-09-01,120524.4,715.6554883449999,936.3442971654353,256.1297554116065,349.60613878410834,64,2000,9,0.5937847343318032,0.776891896715881,0.21251278198572776,0.2900708394184981
2000-10-01,120563.5,715.1160287606681,935.5225357654679,256.08319884795077,349.52019378036107,64,2000,10,0.5931447152418999,0.7759583420898264,0.21240524607194614,0.2899054803322408
2000-11-01,120693.3,714.798096337317,935.0309013513686,256.15378950684124,349.5880652532111,64,2000,11,0.5922433940718475,0.7747164932530377,0.21223530179955408,0.28964993521033155
2000-12-01,120648.3,713.5069808636476,933.1957528742986,255.76041603798046,349.00695995156764,64,2000,12,0.5913941438575161,0.7734843780428722,0.21198841263240384,0.28927631798505876
2001-01-01,120238.1,709.8185144251578,928.6005864974006,254.79231615515684,347.633238765563,64,2001,1,0.590344087627098,0.7723014472928302,0.21190647237036916,0.28912070197846024
2001-02-01,120255.5,707.3868162337068,925.1863116852485,254.45751556195282,347.13480303585663,64,2001,2,0.5882365598527358,0.7693505175939965,0.21159740349668232,0.2886643879372308
2001-03-01,120206.2,704.2811738398958,921.1040168168527,253.97269511784293,346.4142646011149,64,2001,3,0.5858942166376575,0.766269973443011,0.21128086165093227,0.2881833587627884
2001-04-01,119889.5,699.3575148444381,914.6466212564304,252.86353145219206,344.86114666666083,64,2001,4,0.5833350834263535,0.7629080288569311,0.21091382602495806,0.287649165829085
2001-05-01,119799.3,694.593470644388,908.4512205529654,252.01500163622367,343.65229836431877,64,2001,5,0.579797603695838,0.7583109588728527,0.21036433571500307,0.2868566831060939
2001-06-01,119672.8,689.5999088856909,901.9835976726074,251.08175580908244,342.34392168036885,64,2001,6,0.5762377991370561,0.7537081088372691,0.20980686990617953,0.2860666096893938
2001-07-01,119410.6,685.2053257389126,896.1776629113295,250.0457550914418,340.87369031478573,64,2001,7,0.5738228647531396,0.7505009294914602,0.20939996540628872,0.2854635102032698
2001-08-01,119269.59999999999,679.9199247253188,889.2350547000153,249.00031293077643,339.40845832029567,64,2001,8,0.57006976188846,0.745567231465533,0.20877098014144127,0.28457247976038796
2001-09-01,118893.2,675.6001784417795,883.5751198492977,247.87907039860315,337.8494253630562,64,2001,9,0.5682412269513979,0.7431670775530457,0.20848885419738317,0.2841621096606502
2001-10-01,118477.6,669.815969089386,876.1299972505853,246.52076918991241,335.9494853851229,64,2001,10,0.565352411839357,0.7394899941006446,0.20807373646150193,0.283555275752651
2001-11-01,117947.6,664.0346157257778,868.4856607706064,244.9253822411288,333.71178415175274,64,2001,11,0.5629912060319818,0.7363317784936755,0.2076560966404817,0.2829322378342185
2001-12-01,117637.7,659.9633802585703,863.1713173578509,243.8908314337118,332.2511672776244,64,2001,12,0.5610135018438565,0.7337539898840686,0.20732369931893585,0.2824359599665961
2002-01-01,117150.7,655.0187827926375,856.9842183791536,242.52290171604292,330.35884246596595,64,2002,1,0.5591249414580003,0.7315229173868817,0.20701788526747422,0.2819947661140445
2002-02-01,117075.1,652.8601155431,854.0549234701791,242.03503493264316,329.67346556783497,64,2002,2,0.5576421592149825,0.7294932256903296,0.20673485218688104,0.2815914447801752
2002-03-01,117167.90000000001,650.738247804058,851.326085260136,241.76782923887012,329.29324089781943,64,2002,3,0.5553895288761325,0.7265864500943824,0.20634305918162746,0.2810439044293014
2002-04-01,117190,648.9351180178933,849.0008413962094,241.37622931184825,328.7674925749892,64,2002,4,0.553746154123981,0.7244652627324937,0.205969988319693,0.28054227542878163
2002-05-01,117147.9,647.5219207747897,847.1101078170018,240.93573091672835,328.16609001594503,64,2002,5,0.5527388205633986,0.7231116458912211,0.20566798970935743,0.28012972491691707
2002-06-01,117306.6,646.7428497582986,846.1332608701554,240.99733649794982,328.2409731775584,64,2002,6,0.5513269072313907,0.7213006436723555,0.20544226539508414,0.27981458262157316
2002-07-01,117120.4,645.4445057000601,844.4278599241889,240.52038221167433,327.59313340331767,64,2002,7,0.5510948611002524,0.7209912704568878,0.20536164682811395,0.2797062966001804
2002-08-01,117175.2,643.1133547570029,841.4919089258548,240.25318675000275,327.2248118335862,64,2002,8,0.5488476697773956,0.7181484724804009,0.20503757343704365,0.27926115068170243
2002-09-01,117090.1,641.1694424250916,838.9562480225331,239.82960263569424,326.63035057432273,64,2002,9,0.5475863821322994,0.716504852265506,0.20482483372692845,0.27895641952165273
2002-10-01,117208.2,639.2630373885416,836.4396205407057,239.56835820740156,326.24839827888417,64,2002,10,0.5454081176816483,0.7136357529086751,0.20439556123837888,0.2783494655483867
2002-11-01,117086.7,637.2184902509593,833.8373623312701,239.1942258654321,325.7163866582782,64,2002,11,0.54422790141917,0.7121537820531881,0.20428812654676587,0.27818393263989694
2002-12-01,116794,634.2794958578238,829.9186798718313,238.30459467539882,324.4657500322742,64,2002,12,0.5430754112863878,0.7105833175264408,0.20403838782420228,0.27781028993978646
2003-01-01,116539.90000000001,632.1398641771383,827.2087103446786,237.7414967507088,323.695237097257,64,2003,1,0.5424235512276382,0.7098072937634909,0.20400008645168632,0.2777548608650402
2003-02-01,116463.59999999999,629.0990353051867,823.1858104331635,237.04354916231176,322.71350959758087,64,2003,2,0.5401679454397655,0.7068181049127483,0.20353445124683742,0.2770938813479756
2003-03-01,116347.5,626.8989849636278,820.3083662298019,236.54263210495225,322.0249377514104,64,2003,3,0.5388160338328093,0.7050502728720445,0.20330701743050106,0.2767785622823098
2003-04-01,116433.5,623.2799176657919,815.6903994608768,236.20548223471516,321.5237079078565,64,2003,4,0.5353097842680946,0.7005633253839118,0.20286728667841744,0.27614364242924633
2003-05-01,116547,622.0597380300053,813.9231107704918,236.1532099961353,321.4079380356023,64,2003,5,0.5337415274781894,0.6983647033132485,0.20262487236577115,0.27577538506834354
2003-06-01,116674.1,620.3835680697624,811.7014053817286,236.10774930655887,321.3123921373413,64,2003,6,0.5317234656789831,0.6956997357440328,0.20236517728146938,0.27539307535891966
2003-07-01,116676.3,617.0582792896894,807.3811968579714,235.66637236949867,320.6838445473072,64,2003,7,0.5288634275252896,0.6919838877800988,0.201983069714671,0.2748491720660556
2003-08-01,116791.8,616.3078484761304,806.3979362995842,235.80783850461987,320.86676024316756,64,2003,8,0.5276978764571917,0.6904576659487945,0.20190444749085112,0.2747339798197883
2003-09-01,116933.9,615.8322831095829,805.7769383001704,235.99076730428516,321.09503358401736,64,2003,9,0.5266499134208155,0.6890875428769334,0.2018155276650186,0.2745953342734805
2003-10-01,117126.1,615.9238487239369,805.9141010262202,236.17404491926754,321.3482967842453,64,2003,10,0.5258638755358003,0.6880738802250055,0.20164083404063446,0.27436096376831914
2003-11-01,117119.6,615.7399252763485,805.7215166529423,236.11521756503709,321.2656335332485,64,2003,11,0.5257360213630754,0.6879476335753728,0.20160179642437054,0.2743056102763743
2003-12-01,117128.9,615.5247971958137,805.5017208852621,236.19762590839304,321.376869466665,64,2003,12,0.5255106102727967,0.6877053578452987,0.20165614626995818,0.2743787993114125
2004-01-01,116955.59999999999,615.2027821415609,805.044963855782,235.90069770394885,320.94445200649005,64,2004,1,0.526013959264508,0.6883338325448136,0.201701070922597,0.27441563465664753
2004-02-01,117071.59999999999,615.1500268312567,804.9824863262303,235.9654672251483,321.04602946214374,64,2004,2,0.5254476976749756,0.6875984323492891,0.20155654080507,0.2742304960914037
2004-03-01,117470.3,616.3478333859811,806.5981643466672,236.7749074891031,322.1361535476453,64,2004,3,0.5246839698085227,0.6866400820859972,0.2015615074526098,0.27422774398945543
2004-04-01,118001.9,618.0515303379739,808.9302049463831,237.74483714287197,323.4754772592932,64,2004,4,0.5237640498483278,0.685523033905711,0.20147543144887667,0.2741273464743307
2004-05-01,118359.3,619.5119453452141,810.8706825690474,238.49615855310296,324.49809895411886,64,2004,5,0.5234163647007156,0.6850924959585325,0.20150183260048254,0.27416358406489294
2004-06-01,118616.2,619.5795394651432,810.9917176275408,238.90426264792404,325.0618907676443,64,2004,6,0.5223397305470443,0.6837107558896178,0.2014094724396196,0.274045105784576
2004-07-01,118692,619.3831011745283,810.84939984882,239.04768071750243,325.26058773162816,64,2004,7,0.5218406473684227,0.6831542141414922,0.20140167889790586,0.27403749851011705
2004-08-01,118796.5,620.5921325812216,812.2737648238343,239.44547457178842,325.7965888024563,64,2004,8,0.5223993405371552,0.6837522694892816,0.20155936797110052,0.2742476325501646
2004-09-01,118888.8,620.4784727440524,812.1379300912105,239.59226100563157,325.9929193684069,64,2004,9,0.5218981710169944,0.6831071809045179,0.201526351519766,0.2741998568144408
2004-10-01,119329.5,621.2504063073455,813.1592867516524,240.33159779264443,326.9946528688332,64,2004,10,0.5206176228906897,0.6814402865608692,0.20140166328748924,0.27402666806517517
2004-11-01,119293.8,620.5593861909625,812.2943839904078,240.27365219971725,326.90675917868333,64,2004,11,0.5201941644837892,0.6809191961278858,0.2014133611300145,0.2740349952626904
2004-12-01,119306.2,620.2635061392368,811.9384734520361,240.31604579359657,326.9614810990349,64,2004,12,0.5198920979288896,0.6805501084202129,0.20142796082148,0.2740523804287077
2005-01-01,119017.5,618.9055238393173,810.1848687498302,239.62775455332226,326.01166483536645,64,2005,1,0.5200122031124139,0.6807275138108516,0.20133825240264855,0.27391909999400627
2005-02-01,119374,620.3224388118888,811.9053445683438,240.4662989467986,327.14124163953767,64,2005,2,0.5196461866167581,0.6801358290484895,0.20143942478831117,0.27404731485879474
2005-03-01,119633,620.4658607625482,812.2033614514634,240.92214198666304,327.7615297496116,64,2005,3,0.5186410612143374,0.6789124751961945,0.20138435213249106,0.2739725073764025
2005-04-01,120215.8,621.196480518631,813.1448431577207,242.00557142616017,329.2042076166607,64,2005,4,0.5167344729383584,0.6764043022279274,0.20130928831830772,0.2738443762106651
2005-05-01,120366.6,621.8749090012816,813.9639890123813,242.32386332316923,329.6253417990881,64,2005,5,0.5166507228760151,0.6762374188623599,0.20132151553933503,0.2738511695097212
2005-06-01,120881.6,621.5218773465394,813.6115703995953,242.95958481848083,330.4640689428304,64,2005,6,0.5141575536281282,0.6730648588367422,0.20098971623347212,0.27337830483947134
2005-07-01,121118.9,621.6290123055275,813.734833566821,243.25543069601542,330.8419048212727,64,2005,7,0.513238654170016,0.6718479391464263,0.20084019149448637,0.27315464788837474
2005-08-01,121399.8,621.7021628334894,813.9037249189992,243.73066882518424,331.48441373269486,64,2005,8,0.5121113567184538,0.6704325088830452,0.20076694428259706,0.2730518614797511
2005-09-01,121463.4,620.8559221977894,812.9989669800681,243.81328953906177,331.59866645175424,64,2005,9,0.5111465035539836,0.6693365795622945,0.20072984087310397,0.27300295105501265
2005-10-01,121612,621.9714187592535,814.355319334796,244.31232014959093,332.26453067682473,64,2005,10,0.5114391826129441,0.6696340158329738,0.20089491180935343,0.2732168952708818
2005-11-01,121934.9,622.5082835171063,815.0414905116826,244.92192425275488,333.08183792617285,64,2005,11,0.510525110954375,0.6684234706484219,0.20086285735483023,0.27316366186069196
2005-12-01,122016.8,622.9054392956639,815.5835077672842,245.04959829092866,333.2565158367902,64,2005,12,0.5105079294782882,0.6684190273530237,0.20083267082150053,0.27312346810995713
2006-01-01,121887,623.8924403238333,816.8886948107045,245.21657691645916,333.46644416128544,64,2006,1,0.5118613472510056,0.6702016579378477,0.20118353632172353,0.27358655489206024
2006-02-01,122266.6,624.6975923742776,818.0281139005344,245.99942011984078,334.50046494285,64,2006,2,0.5109306976510981,0.6690528025646697,0.2011991992251692,0.2735828631391156
2006-03-01,122678.2,625.3922604936931,819.0060824266197,246.7333591236118,335.5070673635943,64,2006,3,0.5097827164840152,0.6676052325732035,0.20112241549322682,0.27348548263961675
2006-04-01,122995.5,626.5441453721563,820.387631517324,247.36557494159817,336.35444898438516,64,2006,4,0.5094041207785296,0.6670062169081992,0.20111758149005304,0.27346890657331785
2006-05-01,123094.3,626.1197054057561,819.8759018515841,247.36984034210522,336.36955150662135,64,2006,5,0.5086504455573947,0.6660551315955199,0.20095962229128825,0.27326167946576024
2006-06-01,123423.5,626.8504957599171,820.6914812574914,247.78280355008332,336.9379596627441,64,2006,6,0.5078858529857905,0.6649394007279744,0.20075820532563354,0.27299335998634305
2006-07-01,123504.7,626.0507553402202,819.7742381368705,247.78562291619065,336.92672723693806,64,2006,7,0.5069043974360654,0.6637595477231802,0.20062849666141502,0.27280478171028155
2006-08-01,123711.1,625.2559784889743,818.733024368574,247.92458502856078,337.09288499795883,64,2006,8,0.5054162306284353,0.6618104797132788,0.2004060953532551,0.2724839444463422
2006-09-01,123701.1,624.3508323808691,817.4528486311619,247.72739351266623,336.7895776046347,64,2006,9,0.5047253681502177,0.6608290861044581,0.20026288651650326,0.27226077828300205
2006-10-01,123782.3,622.7904464567778,815.3346413317862,247.4435669190969,336.3773430771263,64,2006,10,0.5031336842640488,0.6586843525542716,0.19990222101148297,0.2717491459418077
2006-11-01,123962.4,621.6071042445133,813.7602984499514,247.31482536721333,336.1684226348998,64,2006,11,0.5014481038157645,0.656457360013965,0.19950793576698528,0.27118579717309427
2006-12-01,124084.3,621.5496854419415,813.656360776363,247.42186114197676,336.2958645530225,64,2006,12,0.5009092088539335,0.6557286947473315,0.19939820037021347,0.27102209107278075
2007-01-01,123893.7,620.7445903253353,812.737341813356,247.2678675019276,336.0616657686201,64,2007,1,0.5010299880666533,0.6559956977742661,0.19958066269869057,0.27125000364717505
2007-02-01,124019.8,620.1921309696351,811.9618948917298,246.9657631157446,335.6689335105411,64,2007,2,0.5000750936299164,0.6547034383959092,0.19913414077086447,0.2706575349343742
2007-03-01,124338.9,620.2540043912568,812.1324455286715,247.6757903140075,336.6090760807076,64,2007,3,0.49884147631292924,0.6531603910993836,0.19919413016683232,0.27071903972184697
2007-04-01,124555.5,619.9773506280923,811.8018670194342,247.7848232111048,336.76288363656545,64,2007,4,0.497751886209836,0.6517591491499245,0.19893527239752945,0.2703717488481564
2007-05-01,124727.9,619.3474083912856,811.0012185793735,247.85248652036694,336.84003229488945,64,2007,5,0.49655883598720546,0.6502163658486783,0.1987145510510214,0.27005989220927273
2007-06-01,124972.2,619.1232705068455,810.7156824707962,248.15250749477897,337.2217266876441,64,2007,6,0.49540879532155596,0.6487168205975379,0.19856616711138877,0.2698373931863599
2007-07-01,124915.1,618.0383771099129,809.3007226855867,247.83545874835963,336.78413741526725,64,2007,7,0.49476674726267106,0.6478806186646664,0.19840312239942137,0.2696104293358187
2007-08-01,124902.4,616.1948365474982,806.7464667056172,247.29576071493858,336.0287152051893,64,2007,8,0.493341069945412,0.6459014932504237,0.19799120010098975,0.26903303315644
2007-09-01,124894.3,615.0059449788931,805.0874235268802,246.9531791457011,335.53562926422376,64,2007,9,0.4924211473052758,0.6446150252868867,0.1977297435877387,0.2686556786532482
2007-10-01,125037.59999999999,614.213494967427,804.0833887394178,246.94679344862308,335.50929391415434,64,2007,10,0.4912230360846873,0.6430732745505495,0.1974980273522709,0.26832672245320954
2007-11-01,125047.8,613.9828155940373,803.7213627007638,246.7366738016502,335.2204273374416,64,2007,11,0.49099849465087536,0.6427313097077788,0.19731388621123297,0.2680738304371941
2007-12-01,125059.2,613.1283742907791,802.6232160863196,246.51527549233194,334.90988720220776,64,2007,12,0.49027050732035643,0.6417946189375269,0.1971188648994492,0.267801079170671
2008-01-01,124599.7,611.6596573814238,800.7276588117793,245.70242067473743,333.7830481158268,64,2008,1,0.4908997833714077,0.6426401177625463,0.19719342877610255,0.26788431121088313
2008-02-01,124531.7,610.8014940397254,799.5793158759584,245.41206381616468,333.3845815499716,64,2008,2,0.49047872472609416,0.64206889962632685,0.19706794640735226,0.26771061629285686
2008-03-01,124485.7,609.1422049656378,797.5260650393318,244.99909913642,332.8172846460934,64,2008,3,0.48932705119193437,0.6406567702469695,0.19680903038374692,0.2673538283080654
2008-04-01,124410.6,606.5405003617211,794.1654362647383,244.29004382185005,331.84255262467315,64,2008,4,0.4875312074386918,0.6383422604382089,0.19635790183621815,0.2667317355793422
2008-05-01,124174.3,605.2949584269832,792.3429085253224,243.6258935849156,330.9231394808673,64,2008,5,0.4874559054707642,0.6380892894305201,0.1961967118678467,0.2664988966967136
2008-06-01,124091.3,603.1121921220071,789.3538243728191,242.96891256135825,330.01283049085106,64,2008,6,0.48602294610662233,0.6361073051638746,0.19579850687466266,0.2659435677528167
2008-07-01,123775.2,600.1346889916321,785.5136756225203,242.02833457920784,328.70680247254086,64,2008,7,0.48485858959761896,0.6346292921542606,0.1955386334089606,0.26556757934751135
2008-08-01,123493.8,597.0607960149954,781.6059496446497,241.11533433219523,327.44047850311597,64,2008,8,0.483474308843841,0.632911085127067,0.19524489029586523,0.2651473017294115
2008-09-01,122976.6,593.3155079236683,776.687644333013,239.81230710292945,325.64975434887754,64,2008,9,0.48246211712119885,0.6315735223880096,0.19500645415707496,0.2648062756238809
2008-10-01,122507.4,587.7033287908927,769.5250867926234,238.2239369345439,323.4560578460623,64,2008,10,0.47972883988305415,0.6281457991865173,0.19445677317006474,0.26402981195100245
2008-11-01,121526.9,581.9242364799068,761.5667305728755,235.6798442551048,319.94451942933574,64,2008,11,0.47884397321079264,0.626665150327109,0.19393224401766587,0.26327053469588685
2008-12-01,120692.2,574.4507159242497,751.6878309349938,233.217581080874,316.52144262277636,64,2008,12,0.47596341430867095,0.6228139274410391,0.1932333498609471,0.26225509405146014
2009-01-01,119418.79999999999,561.7246340515738,735.4751725565563,229.39626750784785,311.22312837243646,64,2009,1,0.4703820789118413,0.615878883857949,0.1920939311966356,0.2606148515748245
2009-02-01,118567.2,555.165215008282,726.2208699348466,226.82959713220137,307.62230284101736,64,2009,2,0.4682283253785887,0.6124972757515119,0.19130889245271995,0.2594497490376912
