date,imported_goods,imported_core_goods,imported_durables,pce_goods_idx,pce_core_goods_idx,pce_durables_idx
1999-05-01,118.5256540421643,131.06439064759144,171.2043941007014,80.51853795033229,101.60143007983994,136.5696410178156
1999-06-01,118.30981584883556,130.71831462878922,169.77253896416892,80.46956977964324,101.56993868440065,136.23106855377102
1999-07-01,118.22499945226379,130.61213177485328,169.41112449794943,80.71528506470794,101.60235629735288,136.1509556327013
1999-08-01,117.75183515941434,130.0614481686812,168.5804509743728,80.88492479888073,101.3930311394328,135.93159882501047
1999-09-01,117.4304873809812,129.6371805052239,167.86950928002406,81.24169289961524,101.59494655724953,135.74276122534621
1999-10-01,117.24105338096244,129.4385801031309,167.4883154567862,81.2390696047569,101.52640646129339,135.49383893487965
1999-11-01,116.51041521532603,128.52503839268238,166.3468434365726,81.10353270374256,101.28095882036938,135.18578567886163
1999-12-01,116.14857643452912,128.09851697236357,165.4521747076826,81.33350821965722,101.16425541374137,134.72227520695836
2000-01-01,116.23608200032886,128.13591134165782,164.59781442352391,81.43494228751312,101.11423966804365,134.6679128676611
2000-02-01,116.34513664361998,128.04474032654431,163.41530463257848,81.71388597411682,100.97160217105386,134.29405256933583
2000-03-01,116.38611575868534,128.05982923280686,163.6300450828576,82.42305001748863,101.24391011985254,134.55537328806318
2000-04-01,116.07631970999981,127.88498965337195,164.4746424764491,82.1694648478489,101.38284274679066,134.35222980963644
2000-05-01,116.14549166087104,127.92468972721254,165.13143379895325,82.08289611752362,101.27447529777893,134.36558196314806
2000-06-01,115.53270319604962,127.14665561418947,163.83919411276972,82.46065057712487,101.02717522182911,133.9468965780338
2000-07-01,115.37072410290905,127.06783248132626,163.86847134111306,82.5367261280168,101.08367449011726,133.7008354633197
2000-08-01,114.85989121393388,126.4527772055556,162.64617996547418,82.14235746764604,100.84563658929665,133.15053599359095
2000-09-01,114.79972697280425,126.15236753509886,161.64717994424623,82.68975166142008,101.08367449011726,133.34795712051272
2000-10-01,114.24101814001185,125.54031464555379,160.68843357680421,82.50087443161944,100.83915306670619,133.0971273795445
2000-11-01,114.01122091687948,125.32260525946639,160.84397584038936,82.58831759356417,101.01976548172573,133.12860031282187
2000-12-01,113.53156628856829,124.7924725450613,160.47748969094508,82.55071703392794,100.86230850452922,133.00938465646814
2001-01-01,113.2247346503348,124.43540585768562,159.27355457703422,82.64340678558936,101.01142952410946,132.91878075763933
2001-02-01,112.71789784153152,123.71389419218575,156.86443087961746,82.62591815320042,100.94474186317916,132.47434479075267
2001-03-01,112.06654221046541,122.94946223324902,155.2547511459202,82.35484435117174,100.72059722505233,132.05184450463508
2001-04-01,111.76914586699078,122.62584077880389,155.23425801624236,82.4833857992305,100.74930996795288,131.8687292564758
2001-05-01,111.05997403044374,121.72772935503906,154.55443436047608,82.75795732773696,100.31954504195765,131.35181017052605
2001-06-01,110.90297194326979,121.52975578702714,153.74668033525433,82.78419027632039,100.45384658133116,131.4014038835692
2001-07-01,110.83641275616239,121.49995739396834,153.6983822634595,82.38982161594963,100.70299909230684,131.4843779803914
2001-08-01,110.21343660953174,120.66482959100951,153.02206723417703,82.04354669464848,100.20562028786841,130.85396558959295
2001-09-01,109.67493801614181,120.00985768693025,151.77459978637742,82.34085344526059,99.9499842543023,129.6761149048182
2001-10-01,108.68128081530051,118.71407441414345,147.35838693178178,81.8704092339979,100.01852435025842,130.2426277038111
2001-11-01,108.39058137166577,118.09578075574517,145.05441828001,81.34400139909059,100.06576144341739,130.01182619311027
2001-12-01,109.06209759318526,118.979977661708,148.21320638627057,80.91203217908361,99.77029805679567,129.82680349444934
2002-01-01,108.89001326036735,118.71190790687056,148.42069784045373,80.95050717033928,99.62117703721543,129.47297142639147
2002-02-01,108.22652852235753,117.87251936360428,146.41956386868472,80.91465547394195,99.54337476613007,128.68233319345362
2002-03-01,108.00870878104396,117.6090817002637,145.92703945718858,81.18398041273173,99.3738769612656,128.5078014725518
2002-04-01,107.82515263243002,117.37785348723102,145.34938138786177,81.74623994403638,99.65452086768057,128.41052149696714
2002-05-01,107.70565068323698,117.4039300062426,145.85400119435843,81.528506470794,99.41555674934702,128.3418532789074
2002-06-01,107.3788005456778,117.12414247336058,146.14489923846884,81.48041273172437,99.33960691328753,127.96799298058215
2002-07-01,106.54203697420841,116.03157401284399,143.81172285628003,81.52238544945786,99.240501639405,127.79060008392784
2002-08-01,106.13641783172399,115.46205055821392,141.4260432605248,81.60108429520811,99.28866495007688,127.55884484797618
2002-09-01,105.64234122178355,114.89335027781247,140.95227393955446,81.59059111577474,99.15343719319047,127.44916644413078
2002-10-01,105.7038959481643,114.99237222589977,142.21882441988984,81.65792235047219,98.9052108997277,127.23743943844656
2002-11-01,105.29649125550816,114.54914708466207,141.60928993717044,81.56260930395244,98.71070522201434,126.76248426353337
2002-12-01,104.64905495849189,113.72380649290137,139.59803238781103,81.40258831759355,98.43932349072857,126.25319497959026
2003-01-01,104.21581377527227,113.09688814945011,138.5839567141367,81.73137460650578,98.08180353074117,125.47877007591653
2003-02-01,104.05887122988855,112.96178213131125,139.50873899565553,82.18345575376006,97.82338884463628,125.08392782207301
2003-03-01,103.67365763807312,112.55229136027755,139.1494894541701,82.07327736970969,97.57701498619936,124.80257887307825
2003-04-01,103.33946797344218,112.2012684173838,137.8661527636408,81.39296956977965,97.46494266713596,124.45065425552207
2003-05-01,103.00403002210483,111.76252031883338,136.8275500523682,80.57625043721582,97.03425152362782,123.66383092358753
2003-06-01,102.99122998811919,111.57512815029722,136.4437298036812,80.62696747114376,96.8953188966897,123.16789379315607
2003-07-01,103.02530833016878,111.56930445227702,136.24577159827825,80.8919202518363,97.03703017616657,122.98191736924426
2003-08-01,102.79996394712812,111.17105330751147,135.17432151765325,81.2740468695348,96.76564844488081,122.43447907526799
2003-09-01,102.6275408582451,110.93267659098287,134.62751218234555,81.58184679958028,96.60726525017135,122.11116621523672
2003-10-01,102.61698923539313,111.06599138656486,135.1014256177554,81.15949632738719,96.41183335494507,121.68008240186168
2003-11-01,102.53221863879499,110.87686229533129,134.8250553105545,81.11227701993705,96.23955689754183,121.36916797009117
2003-12-01,102.4284100878076,110.6421664699119,134.48819561573572,81.29328436516265,96.14415649371098,121.12215313012626
2004-01-01,102.47432109366497,110.67613242177516,134.5991859379775,81.68240643581672,96.2293685048997,121.24709113798495
2004-02-01,102.47875290291988,110.68591333431658,134.23729010485087,81.8721580972368,96.3507029990923,121.31099072979057
2004-03-01,102.35017919199912,110.45450816039617,133.52297486364276,82.00157397691501,96.45166070800067,121.29668485102812
2004-04-01,102.38526328248754,110.54161472538892,133.94276962222952,81.92724728926197,96.52297945649558,121.33006523480717
2004-05-01,102.38064002715524,110.37837255205301,133.44719470313387,82.37145855194125,96.50538132375007,121.14790371189868
2004-06-01,102.50501626868716,110.52109443966029,133.98728521066664,82.63990905911159,96.50908619380176,121.07065196658147
2004-07-01,102.38464141315045,110.44036341287628,134.22083526686262,82.45802728226653,96.29512994831705,120.66627246022965
2004-08-01,101.81176529447495,109.71339755195322,132.78827089793228,82.267401189227,95.97188003630774,120.0387212451837
2004-09-01,101.55224715763833,109.36006841239323,131.98637332176713,82.40293809024135,96.02837930459589,120.06733300270858
2004-10-01,101.81048826555441,109.46570922162175,131.9041920719823,83.15232598810773,96.31087564603672,120.36203410521496
2004-11-01,101.8720877697857,109.47281489102023,131.9450843712733,83.53445260580624,96.37756330696702,120.4211650707664
2004-12-01,101.43685350105021,109.00820017385627,131.28972684510998,83.31234697446659,96.24418798510644,120.48315721207035
2005-01-01,101.41070817149127,109.15074024732422,131.44615243327914,82.95470444211263,96.33310486634682,120.30576431541601
2005-02-01,101.51319601528851,109.17057555537953,131.76314727554717,83.19867086393845,96.26826964044236,120.13600122076834
2005-03-01,101.53714006827055,109.1087383106865,131.11809024042526,83.39279468345575,96.28216290313618,120.04348987143783
2005-04-01,101.29574870321609,108.6679218644334,130.04524522624564,83.65862189576775,96.17842654168905,119.97291420287644
2005-05-01,101.07585507910608,108.54249426982634,129.9342033286458,83.45750262329486,96.39145656966082,120.22279021859381
2005-06-01,100.73688334372261,108.0794195881778,129.27236529677816,83.33683105981112,96.1719430190986,119.779307976958
2005-07-01,100.34899753050506,107.28643219987042,126.95097649363557,83.89122070654075,96.027453087082975,119.36825239385038
2005-08-01,100.53601415967239,107.27795621250829,127.0272010164546,84.53392794683457,95.91538076801956,118.9581505359936
2005-09-01,101.71313713427735,107.95208160753961,129.4377561977061,86.18572927597062,95.93390511827798,119.04970816007324
2005-10-01,101.62481283588474,108.17468724744856,130.51466470592567,85.73802028681357,95.97836355889817,118.94765955823445
2005-11-01,101.0658875146682,108.13863609919419,130.52027762467503,84.63186428821265,96.06264935257397,118.85324075840231
2005-12-01,100.71324437382299,107.68964548349432,129.3377151781741,84.49807625043721,96.02282199951837,118.74451607980771
2006-01-01,100.96748756704245,107.67890510257978,128.91046153351934,85.03847499125568,96.05246095993184,118.64532865372144
2006-02-01,100.647674548181,107.3583723611716,128.73760417644607,84.78926197971319,95.85425041216679,118.37733185823826
2006-03-01,100.59788464218052,107.33616002807081,128.33125514636774,84.82861140258832,95.97836355889817,118.02349979018044
2006-04-01,100.80696670776797,107.30522243752145,128.0787020636176,85.42235047219306,96.07654261526778,118.03589821844123
2006-05-01,100.6051283091804,107.01545718508285,127.5165574343301,85.57100384749911,96.07839505029362,117.89474688131843
2006-06-01,100.42817374505783,106.7700847688311,126.94021775907925,85.61210213361315,96.00244521423413,117.46557051844503
2006-07-01,100.38484023457622,106.33281818957276,126.37141669045417,86.14725428471493,95.84684067206342,117.47510777095333
2006-08-01,100.56445172137943,106.37083445440521,126.17023628406727,86.5215110178384,95.95242946853641,117.46938541944836
2006-09-01,99.98440802379785,106.31728576940971,125.9197728523791,85.42934592514865,95.8811107200415,116.87807576393392
2006-10-01,99.41743908747057,106.02523437420828,125.57177476248687,84.55666316894018,95.78571031621065,116.81608362262999
2006-11-01,99.08935368833043,105.65549825498894,125.25056396548477,84.29958027282267,95.49117314710188,116.5375958493877
2006-12-01,99.40801430925124,105.77717658714427,125.40187441817541,84.80675061210214,95.44578848896876,116.22191279136307
2007-01-01,99.18813811195908,105.559844020189,124.81280217144368,84.78751311647429,95.54767241539004,116.02544538969212
2007-02-01,99.15914588757282,105.40714032190417,124.320317576155,85.07170339279469,95.57360650575181,116.01781558768549
2007-03-01,99.16583742592806,105.11623442387285,123.95557691618109,85.58062259531305,95.39299409073227,115.71071605691832
2007-04-01,99.1013204353203,104.89538428126856,123.65640315432972,85.76775096187478,95.24387307115204,115.43413573417769
2007-05-01,99.15256623495837,104.70087334740208,123.22385853280491,86.18835257082897,95.18644758535095,115.32636478083393
2007-06-01,98.93628080075749,104.3887798893347,123.0859196247614,86.25830710038474,95.09753070411055,115.33304085758975
2007-07-01,98.86226893516591,104.2718631595126,123.0202715559892,86.3107729975516,95.0188022155123,114.96490291076947
2007-08-01,98.47372856515105,103.88394054026315,122.34443218304709,86.04582021685904,94.77891187966581,114.44512264906726
2007-09-01,98.52614689823237,103.7324908937745,121.7350928865734,86.41308149702694,94.80021488246301,114.30015641094113
2007-10-01,98.5613226101684,103.68827860569918,121.21384317499077,86.65704791885275,94.94099994442696,114.30301758669363
2007-11-01,99.0336274722995,103.69841376399711,121.19559598644325,87.56645680307801,94.96322916473706,114.14946782131004
2007-12-01,99.17841163482083,103.7664081273815,121.22499203726869,87.73172437915355,94.99564677768927,113.81471025826879
2008-01-01,99.13218550593874,103.59283785820439,121.0469566506734,88.03252885624346,95.11420261934313,113.89673062984016
2008-02-01,98.97031141137836,103.27687836812336,120.89331967356114,88.1942987058412,94.99379434266343,113.71838400793499
2008-03-01,99.10792663094658,103.28766758124561,121.096662031418,88.4233997901364,95.02528573810274,113.69072597566092
2008-04-01,99.1620983306866,103.25343667074782,121.05562970624844,88.56505771248689,94.91691828909102,113.22816922900849
2008-05-01,99.52349381567825,103.29841504180033,121.33572619228178,89.05561385099685,94.78539540225627,112.95826498302368
2008-06-01,100.32030532199454,103.2402641003052,121.37081165096141,90.32791185729276,94.80762462256637,112.89341166596726
2008-07-01,100.99966509904088,103.48553658197453,122.0877330512781,91.03882476390346,94.92154937665562,112.9325144012513
2008-08-01,100.58674859503631,103.42398882396364,121.65360864510086,90.63221406086045,94.99101569012468,112.68645328653722
2008-09-01,100.30910078845454,103.07576474530606,120.8064247480211,90.77124868835257,94.94655724950448,112.37363140426504
2008-10-01,99.33200133545134,103.1106470926377,121.75601072774329,89.31969220006995,94.84374710557027,112.27158280242627
2008-11-01,97.5573073305334,103.08337864920037,122.26614889240324,86.23032528856244,94.741863179149,111.86243466982032
2008-12-01,96.83809328543211,102.68386294095919,121.87408180500728,84.72455403987409,94.53994776133227,111.44470300995688
2009-01-01,96.94003415587558,102.6359734629488,121.47379758991754,84.900314795383,94.60200433469798,111.36363636363636
2009-02-01,97.47897014837505,103.1970788268167,121.85954610259829,85.4599510318293,94.95581942463367,111.36840498989051
2009-03-01,97.11298025452697,102.96500901346026,121.28318308903809,85.32091640433718,95.33834725746996,111.0441384046084
2009-04-01,96.98134623841185,102.82679114243003,120.94157244165538,85.5946135012242,95.83479984439546,111.09087094189904
2009-05-01,96.82589771099374,102.55509751090388,120.26398785320174,85.79310947883876,95.81071818905951,110.93636745126463
2009-06-01,97.11718121114026,102.33222270125353,119.34020015582345,87.13011542497377,95.87925828501565,110.87628276046235
2009-07-01,96.5489726850814,101.72088611950458,117.85152484791548,86.90713536201469,95.73476835300004,110.31739976347615
2009-08-01,96.14189400038894,100.92313445257987,115.38380739985583,87.28401538999651,95.6310319915529,109.8710563460878
2009-09-01,96.41753152704314,101.25905888198213,116.10625005088244,87.50961874781392,95.95520812107516,110.1628962728417
2009-10-01,96.84512759591635,101.76895101445412,118.20335788712306,87.71073802028681,96.09043587796158,110.53198794491281
2009-11-01,96.89067196821128,101.57210337367404,117.79302415390332,88.06925498426023,96.02837930459589,110.59779498722007
2009-12-01,96.75555764983308,101.41456305886429,117.01347955350985,88.0299055613851,95.99040438656614,110.3488726967535
2010-01-01,96.72117293834475,101.23047561531169,116.87995963721289,88.23364812871634,95.93668377081673,110.20772135963072
2010-02-01,96.64755782086827,101.28304407637091,116.97492515719534,88.00104931794334,95.87833206750275,109.81764773204135
2010-03-01,96.39191503403427,100.97421775289006,115.93923043260357,87.95732773697097,95.85888149973141,109.65932934040362
2010-04-01,95.9188476150739,100.34667306607228,114.66739225573,87.80605106680657,95.56619676564844,109.23969023003852
2010-05-01,95.73570546311399,100.22285543199992,114.60351659633578,87.55421476040574,95.41429709352946,108.94117422652883
2010-06-01,95.47681300155077,100.02039512582101,114.25667576819838,87.27964323189927,95.29481503436267,108.57208255445772
2010-07-01,95.36828934727247,99.76544540494312,113.78236980889352,87.35571878279119,95.0901209640072,108.09235875329036
2010-08-01,95.32656034691045,99.63226213562467,113.52085957937115,87.52186079048619,95.1401367097049,108.17342539961088
2010-09-01,95.33441113667271,99.54443983422381,113.20043674991969,87.69324938789786,95.14939888483413,108.06183954526381
2010-10-01,95.4636453251163,99.37025160078782,112.84909008709498,88.14095837705491,95.04751495841283,107.89684507687025
2010-11-01,95.44245316964557,99.14885281575253,112.25967367163543,88.4452605806226,95.08734231146843,107.8606035173387
2010-12-01,95.59282644672824,98.95084095028572,111.79341823858103,88.9200769499825,94.98360595002131,107.55541143707322
2011-01-01,95.9292494022849,99.11506550489891,111.80398257339199,89.38265127667016,95.18737380286386,107.76523099225574
2011-02-01,96.17770154960772,99.21541926988226,111.94525186013797,89.78751311647429,95.32908508234075,107.89970625262275
2011-03-01,96.56176396881416,99.15794176455172,111.76029198285255,90.4765652325988,95.28370042420762,107.68893297218938
2011-04-01,97.13589200782201,99.36821922568765,111.93771335703859,91.21895767750962,95.53192671767037,107.94262388891009
2011-05-01,97.45259963402223,99.55585816785664,112.01128915886788,91.59233997901364,95.73569457051295,108.04753366650135
2011-06-01,97.31934200566552,99.64782614873336,112.1282803042206,91.37460650577125,95.86629123983477,108.1772403006142
2011-07-01,97.44669487468411,99.7765977631858,112.09166271978886,91.5083945435467,95.92742159568753,108.12669286232021
2011-08-01,97.60542222818735,99.88105948131633,111.86527828554354,91.73574676460301,96.0237482170313,107.99984740395985
2011-09-01,97.53123278348089,99.65004199251524,111.11319281401408,91.88177684505071,95.92556916066168,107.52393850379582
2011-10-01,97.53465653793226,99.734018396559,110.9147552651637,91.85816719132565,96.02189578200546,107.55445771182237
2011-11-01,97.71534672335052,99.90052862346154,110.77018878850168,92.04616998950682,96.1756478891503,107.4428718574753
2011-12-01,97.42253115342476,99.71813813908774,110.42328979246842,91.83630640083945,96.1756478891503,107.349406782894
2012-01-01,97.64749503859682,99.83762336659699,110.3725403006532,92.20793983910458,96.34699812904064,107.46957616449852
2012-02-01,97.85116848852708,99.80401142420591,110.24388726826966,92.5131164742917,96.30624455847212,107.33986953038568
2012-03-01,98.05709326917237,99.92503536297312,109.96558302446087,92.72997551591466,96.4210955300743,107.09380841567162
2012-04-01,97.9972675239035,99.8544257992937,109.58498094800322,92.70811472542847,96.36922734935072,106.81818181818181
2012-05-01,97.60766612642638,99.79646009440573,109.4833206959907,92.15897166841553,96.33403108385974,106.76000457788119
2012-06-01,97.17637230486031,99.63653974067552,109.17937065640974,91.6911507520112,96.22288498230925,106.43192309159576
2012-07-01,97.00860811508582,99.5846966159397,108.94433466178761,91.56523259881078,96.21640145971881,106.27265097470719
2012-08-01,97.25782697425117,99.28991607968808,108.66677531293985,92.19132563833509,96.01819091195377,106.06569259527716
2012-09-01,97.68372352594815,99.26927313816265,108.14749156124681,92.76495278069254,96.06172313506104,105.83202990882386
2012-10-01,97.90097078086588,99.32277316718177,107.89060250675935,93.04389646729626,96.1487875812756,105.73665738374089
2012-11-01,97.47026363918204,99.23318581167041,107.72913863868214,92.52710738020286,96.12285349091381,105.71949032922596
2012-12-01,97.04266841628724,99.01145680433312,107.47376924672511,92.19132563833509,95.95057703351056,105.62793270514629
2013-01-01,97.13260158783919,99.11151540841394,107.41997703556059,92.29101084295208,96.05523961247059,105.61362682638385
2013-02-01,97.54030014011398,98.99475775688093,107.29780562039575,92.92060160895417,95.9302002482263,105.52683782855834
2013-03-01,96.92506776114524,98.68356700895912,106.85425245727167,92.21668415529905,95.72272752533205,105.14630145347728
2013-04-01,96.38708437232648,98.44666546070515,106.34397606705825,91.69464847848899,95.63288442657874,104.82584976919848
2013-05-01,96.12070063988757,98.25096501537669,106.05687848580783,91.48740818467996,95.52359076005409,104.70758783809559
2013-06-01,96.21491236645542,98.2232848246521,105.92371212489049,91.7042672263029,95.53100050015748,104.65704039980162
2013-07-01,96.15757005744456,98.11236822242199,105.51566142615523,91.73749562784191,95.50969749736028,104.4224239880975
2013-08-01,96.13501034338735,97.94470139115093,105.10270024670912,91.85029730675062,95.40873978845192,104.06286956853468
2013-09-01,95.90947883796187,97.80856246494774,104.88753765404246,91.62644281217209,95.3624289128059,103.99134017472247
2013-10-01,95.69928520547957,97.60461424408159,104.53974950813101,91.5564882826163,95.3226015597503,103.84351276084385
2013-11-01,95.70305813182355,97.57632017106317,104.39133062438204,91.55036726128017,95.28925772928515,103.68900927020943
2013-12-01,95.6879862365929,97.37929605409617,103.79128343018309,91.65967121371109,95.10586666172685,103.2960744668676
2014-01-01,95.70679989457294,97.22675950754878,103.53906496285794,91.83805526407835,95.04658874089992,103.04142982489604
2014-02-01,95.49849629267023,96.982687629629,103.08578800177186,91.7409933543197,94.92710668173314,102.71430206386142
2014-03-01,95.27693891905828,96.8421026732568,102.6882585384441,91.59408884225255,94.81688679769557,102.4081562583451
2014-04-01,95.32268373090321,96.78785144985872,102.48580386083124,91.81094788387549,94.83818980049276,102.3213672605196
2014-05-01,95.18549734922297,96.65675543225368,101.99846791954279,91.78121720881427,94.80762462256637,101.9465532369435
2014-06-01,95.1222183592394,96.59488309950976,101.62695988256137,91.85816719132565,94.87709093603543,101.8216152290848
2014-07-01,95.13402706224002,96.64443757715745,101.65523823961718,91.83805526407835,94.89561528629383,101.80826307557318
2014-08-01,94.87669285589004,96.40514974529273,101.51590619001838,91.61332633788038,94.67702795324455,101.66806546370123
2014-09-01,94.73880760683494,96.44757725106761,101.28019586806778,91.44543546694648,94.75205157179111,101.51546942356846
2014-10-01,94.5422819387137,96.43711308852548,101.21145886224691,91.18135711787339,94.76594483448494,101.4076984702247
2014-11-01,93.99603482761238,96.11345724004408,100.69214643250801,90.55089192025184,94.49271066817332,100.92034486705069
2014-12-01,93.39127905099062,95.88199223487938,100.27092000227616,89.72455403987408,94.31209825315378,100.3910273528402
2015-01-01,92.57829943501284,95.61515387166985,99.92237117349117,88.33071003847499,94.06665061222978,100.07439056956473
2015-02-01,92.7460567772704,95.68351358855952,99.97252156574336,88.63501224204268,94.19076375896115,100.29756227825888
2015-03-01,92.82875735863377,95.6751471430745,99.64045963143022,88.88597411682407,94.25282033232685,100.18979132491512
2015-04-01,92.73926369660816,95.6693937923956,99.61225591012919,88.77492130115424,94.35377804123522,100.3433410902987
2015-05-01,92.82554871421243,95.5582800970977,99.51079133904514,89.17016439314445,94.32969638589927,100.27181169648647
2015-06-01,92.74987642376385,95.3412300430984,99.27913807653918,89.29171038824765,94.18057536631905,100.11349330484873
2015-07-01,92.64954766694188,95.19447390455184,98.99968460167446,89.24973767051418,94.04812626197138,99.82832945485065
2015-08-01,92.41507525183958,95.01282259779882,98.57931993249098,88.9751661420077,93.89437415482652,99.48403463930111
2015-09-01,92.14968524158368,95.07896800255651,98.63512440720602,88.33333333333333,94.01292999648038,99.59562049364818
2015-10-01,91.99275856522074,94.90660055255609,98.47565369867826,88.16456803078,93.84250597410296,99.3238087971617
2015-11-01,91.89194671408607,94.82323897870816,98.10748593767748,88.04564533053515,93.77026100809515,99.00431083813376
2015-12-01,91.63690473723027,94.684004265018,97.76564563034944,87.62154599510318,93.64892651390252,98.78018540418874
2016-01-01,91.33172298708901,94.44087839073264,97.60123313269031,87.26302903112978,93.55445232758463,98.73726776790143
2016-02-01,91.28347175771198,94.58015807042165,97.48608080536934,86.79258481986709,93.67393438675138,98.61709838629687
2016-03-01,91.33096013181165,94.5253506694565,97.27405398355819,87.01031829310948,93.57390289535596,98.30809140502804
2016-04-01,91.5601452546986,94.69655765861984,97.51414173849587,87.44403637635537,93.78044940073728,98.6628771983367
2016-05-01,91.40843813721312,94.52892849393417,97.15311994759837,87.34610003497725,93.59798455069189,98.34051806355623
2016-06-01,91.28701119809533,94.2893689390223,96.58245364033584,87.43441762854144,93.38495452272012,97.74730095754013
2016-07-01,91.01367087098083,94.13092429716964,96.22350126105054,86.99195522910108,93.25250541837245,97.42589554801053
2016-08-01,91.0176915037063,94.15837796018747,95.90734969258634,86.97708989157049,93.34234851712577,97.19604776256057
2016-09-01,91.1053263749337,94.19283544346659,95.73414383800053,87.22193074501574,93.46460922883129,97.11307366573837
2016-10-01,91.23198197378566,94.23071901316422,95.64812780709164,87.41168240643582,93.36643017246172,96.90134666005417
2016-11-01,90.92041044937696,93.86924352100276,95.10281534558382,87.14323189926547,92.95704203175073,96.21180330370426
2016-12-01,90.8281857319064,93.66824848223273,94.87936698419117,87.24291710388248,92.80699479465758,95.95525121123107
2017-01-01,91.20809072727128,93.9201856394769,95.32278688574254,87.78943686603708,93.05522108812035,96.41017815587685
2017-02-01,91.2254703083562,93.98361794348727,95.3244272344428,87.75358516963973,93.129318489154,96.38252012360279
