date,dv_canada,dv_mexico,dv_china,dv_eu,dv_world,m_canada,m_mexico,m_china,m_eu,m_world,share_canada,share_mexico,share_china,share_eu,dv_row,m_row,share_row
2013-02-01,2350712,958139,14966486,10098393,53016425,25848.4,22070.2,32742.7,29134.5,170322.9,9.094226335092307,4.34132450091073,45.70938254939269,34.661288163517476,24642695,60527.100000000006,40.71349032086453
2013-03-01,2455374,947289,11103531,12167784,54206867,28342.4,23152.3,27294.1,33383.5,181850.7,8.66325364118776,4.0915546187635785,40.6810666041379,36.44849701199694,27532889,69678.40000000002,39.514238271831715
2013-04-01,2385300,981317,14485431,11341027,56734987,28527,24364.1,33131.9,33297.8,190555.3,8.361552213692292,4.027717009862872,43.720495957068565,34.05938830793625,27541912,71234.49999999999,38.663726143933076
2013-05-01,2783287,970895,15487664,12240923,60387997,28505.9,24484.3,36617.6,33145.7,196685.4,9.763898000063143,3.965377813537655,42.29568295027528,36.93065163807071,28905228,73931.90000000001,39.09709881661366
2013-06-01,2418736,875614,15726296,10827072,56912931,27099.1,22927.6,35886,30297.6,184930.5,8.925521511784524,3.8190390620911043,43.822928161399986,35.73574144486692,27065213,68720.19999999998,39.38465400275321
2013-07-01,2770917,911193,17711853,11820452,63087774,26192.3,23545.9,38800.4,34816.9,197311.7,10.579128217071428,3.869858446693479,45.648635065617874,33.950328719673486,29873359,73956.20000000004,40.39331252822615
2013-08-01,2778558,1000315,18119848,11223637,61977817,27775.1,23988.3,39161.3,31286.4,193050.7,10.003773163732985,4.170012047539843,46.26978164667669,35.87385253656541,28855459,70839.6,40.73351487021383
2013-09-01,2743164,886961,17886293,11022998,59625301,28168.8,23303.3,40144.4,31394.7,191940.9,9.738306211127206,3.806160500873267,44.554889349448494,35.1110155535807,27085885,68929.70000000003,39.29494107764866
2013-10-01,3095049,989778,17705226,13104732,64192226,29634.4,25314.9,41845.5,37074.1,205089.7,10.444108873471372,3.9098633611035396,42.31094382908556,35.34740425256446,29297441,71220.80000000002,41.13607401208634
2013-11-01,2496289,918753,15518172,12102547,58370716,27367.6,23723.3,40112.3,33064,188617.8,9.121329601426506,3.872787512698487,38.686816761940854,36.60339644326155,27334955,64350.59999999999,42.478166481742214
2013-12-01,2800463,812665,15071767,11528570,56836581,26987.5,22126.1,37500.2,32074.9,182462.7,10.37688930060213,3.6728795404522265,40.19116431379033,35.942652977873664,26623116,63774.00000000001,41.7460344340954
2014-01-01,3191627,1152827,17543266,10744079,60138552,27705.3,22021.4,38377.2,30584.3,186070.1,11.519914962119161,5.235030470360648,45.71273047538643,35.1293931853925,27506753,67381.90000000002,40.82216886137077
2014-02-01,2955175,1048771,14077850,10720125,53930970,26082.9,22445.2,30700.4,29793.7,170711.2,11.329932637858521,4.672584784274588,45.85559145809175,35.98118058515726,25129049,61689.000000000015,40.735056493053854
2014-03-01,3354812,1072033,13047938,13261293,59122314,30056.9,24943.7,31420.9,36796.9,194612.9,11.161536951581832,4.297810669628001,41.52630255657858,36.03915818995622,28386238,71394.5,39.759698576220856
2014-04-01,3614323,1000329,15361598,13445791,61131775,29284.3,24577.9,36450.2,37432.7,201243.8,12.342186769019577,4.0700344618539415,42.14407054007934,35.91990692629706,27709734,73498.70000000001,37.70098518749311
2014-05-01,3330507,991769,16475870,13378036,61701334,30211.8,25444.4,38188.1,37042,200859.9,11.023861537544933,3.8977889044347673,43.14398988166471,36.11585767507154,27525152,69973.6,39.33648118719059
2014-06-01,3407751,980205,17172497,13053482,60674078,30160.8,25134.5,39607.1,36075.8,198353,11.298609453330151,3.8998388668960993,43.35711778948724,36.18348588250295,26060143,67374.8,38.67936231350594
2014-07-01,3797967,998976,18424047,13296925,64461919,29285.9,25309,40319.6,37033.4,205134.2,12.968585565067148,3.9471176261408982,45.695014335459675,35.90522339293719,27944004,73186.30000000002,38.1820149399546
2014-08-01,3352357,990102,18655622,12241525,62800411,29082.4,24849,40093.8,34770,197312.1,11.527098863917695,3.9844742243148614,46.52994228534087,35.207146965775095,27560805,68516.90000000001,40.22482774322831
2014-09-01,3770465,997216,19377060,11237808,61350610,30813.1,25033.4,45102.8,34088.9,203729.7,12.236564967497591,3.98354198790416,42.96198905611182,32.9661796068515,25968061,68691.5,37.80389276693623
2014-10-01,3647047,1077169,19167085,13309906,65460885,30715.3,27565.6,45335.4,36883.1,211643.1,11.873714402919717,3.9076566445134517,42.278407160850016,36.08673349040618,28259678,71143.70000000001,39.721968354190174
2014-11-01,3064399,922747,16067764,12189696,56326840,27058.3,24382,42483.5,34267.1,190689.7,11.325171943544126,3.784541875153802,37.821187049089644,35.572592953591055,24082234,62498.800000000025,38.532314220433015
2014-12-01,3686008,886544,15760091,12465747,57840112,28829.1,24023.8,40395.9,35841,195996.5,12.785719984321398,3.6902738118032947,39.014085587893824,34.780689712898635,25041722,66906.70000000001,37.42782411925861
2015-01-01,2673192,1288488,16737738,10503359,56206574,25843.8,22261.1,38589.7,32112.7,181220.3,10.343649153762218,5.788069771934002,43.37358932564908,32.7078040775145,25003797,62413,40.06184128306602
2015-02-01,2684271,1177024,14186971,10578444,49643770,23265.8,22706.5,31564,31799,162949.7,11.53741113565835,5.183643450113403,44.946682929920165,33.26659328909714,21017060,53614.40000000002,39.2004013847026
2015-03-01,2910363,1233103,18003791,13100562,61823020,25778.4,25651.7,41136.9,37050.1,198235.3,11.28992877758123,4.80710050406016,43.76555112320082,35.359046264382556,26575201,68618.19999999998,38.729084994943044
2015-04-01,2900219,1126048,15326035,12457672,57702713,24763,24704.7,36121.4,37249.6,190066.4,11.711904858054357,4.55803146769643,42.4292386230877,33.44377389287402,25892739,67227.69999999998,38.514985638360386
2015-05-01,2676250,1086542,17175785,12449109,58264315,24283.2,24482.5,39082,36284.2,186571.1,11.020993938195954,4.438035331359134,43.94807072309503,34.30999994487959,24876629,62439.2,39.841364078976035
2015-06-01,3034523,1176136,18365770,12747042,60423352,27352.2,26919.2,41453.8,37574.9,197380.4,11.09425567230424,4.369134298196083,44.304189241999524,33.92435375742849,25099881,64080.29999999997,39.169418682496826
2015-07-01,3313333,1024538,19023161,13457107,63523509,24717.9,24804.8,41215.1,37142.5,193673.9,13.404589386638833,4.130402180223182,46.1558045473625,36.23102106751027,26705370,65793.6,40.58961661924563
2015-08-01,3221107,965982,20522772,12086088,61303325,24816.7,24693.8,44138.1,34863.3,189979.3,12.979594386038434,3.9118402190023405,46.49672731721574,34.66707970846133,24507376,61467.39999999998,39.87052649046488
2015-09-01,3313373,996443,19565415,11584585,58628274,25289.2,25331.3,45725,34704.9,191544.6,13.101928886639355,3.9336433582169095,42.78931656642975,33.380257542882994,23168458,60494.200000000004,38.29864350631961
2015-10-01,2605613,1042758,17898320,12703073,58136419,23669.2,27672.2,44309.9,37894.7,195248.9,11.008454024639615,3.7682511690432996,40.393501226588185,33.52203078530771,23886655,61702.89999999998,38.71237008309173
2015-11-01,2352291,925378,16100680,12154546,53898382,22912.6,24049.5,41884.8,35655.7,182176.2,10.26636435847525,3.8478055676833196,38.44038887615555,34.08864781788045,22365487,57673.600000000006,38.77941900626977
2015-12-01,2520620,909820,15623537,12916932,54553575,23613,23155.9,37981,35478.8,179765.3,10.674713081776986,3.9291066207748346,41.13513862194255,36.40746586694026,22582666,59536.59999999999,37.93072832509751
2016-01-01,2409024,1216125,17075120,9410449,50005319,22268.3,22337.7,37126.4,29270.9,165816.2,10.818176511004433,5.444271343961106,45.99185485261161,32.14950343173595,19894601,54812.900000000016,36.29547241616479
2016-02-01,2189429,1117575,16932129,10435424,50742724,21813,23121.7,36066.9,32396.3,168042.1,10.037266767523954,4.833446502636052,46.94644951465194,32.211777270861184,20068167,54644.2,36.72515472822367
2016-03-01,2189683,1064214,11975256,12903873,49655654,23179.4,24692.1,29812.3,37564,178405.4,9.446676790598547,4.309937186387549,40.16884306142096,34.3517010967948,21522628,63157.59999999999,34.077653362382364
2016-04-01,2041029,1099566,14466007,11191019,49469641,22220.3,24985.8,32920.2,34996.1,173964,9.185425039265898,4.400763633743967,43.942646156463205,31.97790325207666,20672020,58841.60000000001,35.131641559712854
2016-05-01,2270768,982732,16477576,12507444,53372897,23022,24761.1,37513.7,35520,183394.3,9.863469724611242,3.9688543723824874,43.924155708447856,35.212398648648644,21134377,62577.499999999985,33.77312452558828
2016-06-01,2822337,1094235,16828652,12082234,55709037,24231.1,24809.6,38539.2,36692.1,188539.3,11.647581001275222,4.410530601057655,43.66632415825964,32.92870672433576,22881579,64267.29999999998,35.60376583425787
2016-07-01,2350217,986444,17392729,11410050,54685179,21608.6,22944.6,39438.9,33882.4,181779.4,10.876303879011136,4.299242523295241,44.10044144233231,33.67544802021108,22545739,63904.89999999999,35.280141272422
2016-08-01,2904494,1109292,19400673,11672068,58737433,24217,25544.9,43221.8,35724.8,193986.7,11.993616054837512,4.342518467482746,44.88631431361026,32.67217171264779,23650906,65278.20000000001,36.230940804127556
2016-09-01,2981214,1029191,17507087,10973989,54917045,23749,25122.2,42020.9,33482,185985.6,12.553008547728325,4.096739139088138,41.66280826921841,32.77578699002449,22425564,61611.5,36.39834121876597
2016-10-01,2743728,1045841,17943960,11725879,57075891,23848.2,26358.9,43798.1,36040.9,191999.7,11.50496892847259,3.967695920542966,40.9697224308817,32.53492282379186,23616483,61953.6,38.11962985201829
2016-11-01,3192664,1068592,16388867,11667138,55754195,24409.7,25358.1,42602.6,35582.8,191156.7,13.079488891711083,4.214006569892855,38.46917089567303,32.78870128264217,23436934,63203.499999999985,37.0817027538032
2016-12-01,3084188,994188,16039013,11996805,56637434,23153.2,23463.9,39358.9,35179.2,183716.5,13.320785031874644,4.237096134913633,40.750663763469,34.10198355846637,24523240,62561.3,39.198737877889364
2017-01-01,3849231,1339244,18109558,10358783,57368947,24390.1,23458.6,41335.6,32652.3,185653.7,15.781940213447262,5.708968139616174,43.81104423305819,31.72451251519801,23712131,63817.09999999999,37.15639068525521
2017-02-01,3993848,1171387,14717566,10035107,51535453,23384.6,23806.9,32785,32380.3,169238.1,17.078966499320067,4.920367624512221,44.89115754155864,30.99139600312536,21617545,56881.3,38.00466058265194
2017-03-01,4246898,1343119,13446295,12046466,57143936,25997.9,27920.6,34162,36888.9,194066.1,16.33554248612388,4.810494760141258,39.360385808793396,32.65607269395401,26061158,69096.70000000001,37.71693583050999
2017-04-01,3854444,1172122,15696071,12174478,56412002,24153.7,25017.5,37441.9,35425.6,185868.2,15.957985733034691,4.685208354152094,41.92113915159219,34.36632830495461,23514887,63829.50000000001,36.84015541403269
2017-05-01,4176804,1278705,17605536,11961617,59582970,26288.6,27032.6,41756.8,36493.5,200330.9,15.888270961557483,4.730233125929433,42.162081385546784,32.7773904941976,24560308,68759.39999999998,35.71920057475779
2017-06-01,3925806,1225985,17681041,12401364,59067324,25891,27153.8,42258.1,36218.9,198174.4,15.162821057510332,4.514966597676937,41.840596240720714,34.240034898906366,23833128,66652.6,35.757236776959935
2017-07-01,3691935,1103116,18719434,11772715,59631299,22801,24514.7,43561.1,34958.4,191754.5,16.19198719354414,4.49981439707604,42.972822082087006,33.676355325186506,24344099,65919.29999999999,36.93015399131969
2017-08-01,4060927,1294596,19419581,12272821,62097495,24905.2,26924.4,45782.3,35760.8,201557.2,16.305538602380228,4.808263136782992,42.41722456058345,34.31920147200286,25049570,68184.5,36.73792430831054
2017-09-01,3876508,1244196,18620775,12011493,59110147,24211,25732,45405.1,35663.5,194517.3,16.01135021271323,4.83520907819058,41.01031602176848,33.68007346446647,23357175,63505.69999999998,36.779651275397335
2017-10-01,4196242,1231399,19013395,13244956,62600790,25655.1,28572.1,48133.1,39409.4,210605.9,16.356365790817424,4.309795219812334,39.50170464815273,33.60862129339701,24914798,68836.19999999998,36.19432507895556
2017-11-01,4488093,1240343,17514366,13337752,61110288,26131.4,27481.1,48104.8,38353.8,207578.7,17.175095861683644,4.5134401461368,36.4087700187923,34.775568522545356,24529734,67507.6,36.336255473457804
2017-12-01,4359505,1220728,17066939,13748190,60637517,25255.8,25052.6,44439.4,40660.5,200246.4,17.261401341474038,4.872659923520913,38.404971714289566,33.81215184269746,24242155,64838.100000000006,37.38874982456302
2018-01-01,5299780,1780051,19251722,11434542,63407034,26184.4,25788.2,45681.3,36862.7,203028.9,20.240219367256838,6.902579474333222,42.14355108107694,31.019274225707832,25640939,68512.29999999999,37.425307572508885
2018-02-01,4509694,1514374,17357670,11670641,59004826,23997.4,25777.1,38956.2,36937,186770.2,18.792427512980574,5.874881192996885,44.556886965361095,31.596071689633696,23952447,61102.500000000015,39.200436970664036
2018-03-01,4819046,1700933,15254376,13169851,61155732,26954.2,29754.1,38273.8,41791.1,207985.5,17.878645999510283,5.71663401010281,39.85592232806776,31.513530392834845,26211526,71212.29999999999,36.80758239798463
2018-04-01,4804857,1400900,15660866,13339444,61893427,26533.3,27895,38227.8,41408.9,205084.4,18.108780287412422,5.022046961821116,40.96721757464463,32.213954005056884,26687360,71019.4,37.57756331368613
2018-05-01,5674337,1357410,18841361,14338160,68328136,28163.9,29209.2,43866.6,40992.2,216026.5,20.147554138453838,4.647200197198143,42.951496126893815,34.977776259873835,28116868,73794.59999999999,38.101525043837896
2018-06-01,6873254,1592164,19458488,13419333,68348130,28040.4,29349.9,44524,39960.7,211252.7,24.51196844552859,5.42476805713137,43.70336896954452,33.58132615294527,27004891,69377.70000000003,38.92445411133547
2018-07-01,6808011,1621483,21285453,13771507,72542077,26834.6,27999.5,47009.8,41698.9,216854.2,25.370271962317307,5.791114127037983,45.278756769865005,33.02606783392367,29055623,73311.4,39.633158008167904
2018-08-01,7018484,1997756,22061241,14780136,76331673,27958.9,30885.9,47796.2,41143.8,221897,25.10286170056762,6.468181273655617,46.15689322582131,35.92311842853601,30474056,74112.20000000001,41.11881174759351
2018-09-01,5993365,1704073,22245398,12621837,69760766,26297.2,28984.8,49938,37658.4,211317.5,22.790886482211032,5.879195302365378,44.54603308102047,33.51665763813651,27196093,68439.1,39.73765435255577
2018-10-01,6450470,1959232,29440909,14669087,82868290,28054.9,31636.8,52081.1,45522.8,235857.7,22.99231150351632,6.192889293481009,56.52896924220111,32.22360443557953,30348592,78562.10000000002,38.63006716979306
2018-11-01,5504846,1971664,26534905,13535409,74957086,25626.6,29464.7,46344.6,42024.2,213493,21.48098460193705,6.691614033063292,57.25565653819431,32.20860599368935,27410262,70032.89999999998,39.139121755632004
2018-12-01,4573779,1828317,29099706,13750059,75464249,23929,26935.3,45814.9,40934,206577.7,19.11395795896193,6.787810048523685,63.5158125413348,33.59080226706405,26212388,68964.50000000003,38.00852322571756
2019-01-01,4636772,2600949,26026143,12803813,73925791,23348.3,27558,41302.5,39544.5,203980.7,19.859141779058863,9.438090572610495,63.01348102415108,32.37823970463655,27858114,72227.40000000002,38.57000805788384
2019-02-01,4608051,2210964,21373710,11677548,63885913,22814.8,27485.2,33027.8,37707,185267.5,20.197639251713802,8.044198332193325,64.71430128558366,30.9691781366855,24015640,64232.7,37.388495267986556
2019-03-01,6167084,2244278,18094244,14153015,68044496,27549.2,31111.8,31078.7,44754.6,207511,22.38570992987092,7.213590984771051,58.220723518036465,31.62359846809043,27385875,73016.70000000001,37.50631704801778
2019-04-01,6744374,2378131,20510895,14259036,70844287,26731.6,30229,34499.5,45164.6,208742.1,25.22996752906672,7.867051506831188,59.45273119900288,31.571265991506625,26951851,72117.4,37.372188958559235
2019-05-01,7211105,2513855,23260750,14846579,76049791,29196.4,31907.7,39023.9,45487.3,220207.6,24.698610102615387,7.878521485409477,59.6064206806598,32.638954169625364,28217502,74592.3,37.82897430431827
2019-06-01,5891265,2131474,21657171,12979634,69670800,27644.3,30193.4,38733,41412.2,206531.6,21.310957412558828,7.059403710744733,55.914003562853374,31.342536740380854,27011256,68548.70000000003,39.40447594192157
2019-07-01,6823381,2099691,24083447,14480236,76378324,26760.5,29953.5,41237.2,45997.9,218311.1,25.49795781095271,7.0098352446291745,58.402236330303715,31.480211053113294,28891569,74362,38.85259810118071
2019-08-01,5725037,2050461,23299181,12942873,72662481,26634.2,30887.2,40955.6,43173.4,215245.8,21.495058984313403,6.638546064389131,56.88887722313921,29.97881334340126,28644929,73595.39999999997,38.92217312495077
2019-09-01,5662708,1670994,24154853,12211478,70191509,26851.5,29273.8,39866.7,41520.7,206148.9,21.088981993557155,5.708155415422665,60.589045494109115,29.4105783380338,26491476,68636.20000000001,38.596944469536474
2019-10-01,6015701,1845319,22814502,13615612,72630016,28534.1,30933,39794.9,46720.3,218901.1,21.082497783353954,5.965535188956777,57.33021568090383,29.14281800416521,28338882,72918.8,38.86361541879461
2019-11-01,5051290,1596352,19872590,12356069,64649160,25240.1,29060.8,36172.9,41327,198974.6,20.012955574660957,5.493145405494687,54.93778491633239,29.898296513175403,25772859,67173.80000000002,38.367427479165976
2019-12-01,6072869,1556925,20102972,12556475,65984186,27283.7,27500.3,33418.1,42398.8,201877.4,22.258231105018748,5.661483692905168,60.15593944598886,29.615165995264014,25694945,71276.49999999999,36.049672753291766
2020-01-01,6312894,2460833,21428992,10755478,66972033,25286.8,28202.3,32944.7,39643.7,195796.2,24.96517550658842,8.725646489825298,65.04533961456623,27.130358669851706,26013836,69718.70000000004,37.312566069074705
2020-02-01,5389376,1948002,15774340,10582765,56899076,24339,28903.2,22576.6,32779.7,178108,22.142963967295287,6.739745080129536,69.87030819521097,32.284508400015866,23204593,69509.50000000001,33.38334040670699
2020-03-01,4874652,1847577,11233372,12026968,54331937,25080.4,29882.1,19638.1,41365.4,193922.8,19.43610149758377,6.182888752798498,57.20192890350899,29.074946694580493,24349368,77956.79999999999,31.23443753463457
2020-04-01,2892434,970338,17872457,8920670,49464079,14937,15772,30730.1,31662.8,165611.9,19.36422307022829,6.152282525995434,58.1594495299397,28.173977032985082,18808180,72509.99999999999,25.938739484209076
2020-05-01,2065166,956785,21640031,7421418,47767283,15842.7,14857.4,36318.7,27199.4,163494.1,13.03544219104067,6.439787580599567,59.58371582683301,27.285226880004704,15683883,69275.9,22.63973907231808
2020-06-01,2506269,1470398,21871380,9137578,51635193,20315.2,25672.1,37286.9,30290.1,179138.1,12.3369152161928,5.727610908340183,58.65700822540892,30.166879607528536,16649568,65573.79999999999,25.390579774239104
2020-07-01,3898923,2653705,24077183,10427453,61490872,22329.7,28878.2,40469.8,33967.9,199927.7,17.460704801228854,9.189301964803901,59.49419814281266,30.697961899322596,20433608,74282.09999999998,27.508118375759445
2020-08-01,4248205,2334534,24310162,11087621,65426610,23748.9,29555.6,40598.9,34380.7,203112,17.888007444555328,7.898787370244557,59.87886863929811,32.249549892817775,23446088,74827.90000000001,31.333350261065725
2020-09-01,4320794,2249078,24205527,11805851,66260956,24595.5,29788,41003.2,35639.7,206083.7,17.56741680388689,7.550281992748757,59.03326325750186,33.12556222414892,23679706,75057.30000000002,31.548838021085214
2020-10-01,4040771,2284806,23998851,12809212,69461398,24853.1,32785.5,44654.3,36919.6,218952.6,16.258619649057866,6.968952738253191,53.743650667460905,34.6948829348097,26327758,79740.1,33.016961353196194
2020-11-01,4000567,2236730,22713134,12832861,66918133,24064.9,29819.7,44700.4,36698.8,212453.3,16.624074897464773,7.500846755668232,50.81192562035238,34.96806707576269,25134841,77169.49999999999,32.57095225445287
2020-12-01,4257067,2281953,22702557,14304260,68597700,24632.3,29360.9,41626.2,39455.9,214876.8,17.282458398119545,7.772081237291772,54.5391051789498,36.253792208516344,25051863,79801.5,31.392721941316893
2021-01-01,4371038,2588853,23748684,11554901,66594417,24721,28976.5,38835.3,35615.7,204628.3,17.681477286517534,8.934319189688196,61.152312457995684,32.44327922798092,24330941,76479.79999999999,31.813552075188483
2021-02-01,4565031,2396448,21414594,11432491,62303356,25215.6,27201.8,33816.8,35817.6,193435.1,18.103995145862086,8.809887580968907,63.32531167940195,31.91864055659788,22494792,71383.30000000002,31.5126815375585
2021-03-01,5626156,2943739,25485714,14519134,78239210,29809.9,33313.9,39934,40606.7,236917.2,18.87344808268394,8.836368602895488,63.819587319076476,35.755513252739085,29664467,93252.70000000003,31.810839793378626
2021-04-01,5327911,2707330,23212173,14605391,74921769,27484.2,31991.8,37371.1,40380.2,226461.8,19.385359588418073,8.462574784788602,62.1126298128768,36.169684647426216,29068964,89234.49999999999,32.57592523071234
2021-05-01,5611330,2746500,24427794,14420249,77725623,29040.5,31108.9,38486.5,39932.1,230414,19.322429021538884,8.828663179990292,63.47107167448326,36.111922488424106,30519750,91846,33.22926420312262
2021-06-01,6619839,2538069,25251968,15014385,79529947,32160.9,32776.6,39779.3,43132.4,242322.1,20.583500461740808,7.74353959837201,63.48017184817228,34.80999202455695,30105686,94472.9,31.867007364016565
2021-07-01,6253049,3098595,25417282,14926735,81309683,29809.8,31818.1,40290.9,42205.9,237302.4,20.97648759803823,9.738466470342352,63.084423529878954,35.366465352000546,31614022,93177.70000000001,33.928742606868376
2021-08-01,6723521,2845634,28086469,14040694,83721172,30951.3,31957.1,42897.8,42277,245231.5,21.722903399857195,8.90454390417153,65.47298229746048,33.21118811646995,32024854,97148.29999999999,32.96491446582184
2021-09-01,6571672,2618703,28595897,13402815,81519479,29926.5,31829.5,47350.9,41216.4,244355.8,21.959373799141225,8.227282866523193,60.39145401671352,32.518160246892016,30330392,94032.5,32.25522239651185
2021-10-01,6705210,2567353,28088736,14119272,83303143,31577.1,34138.9,47873.5,42548.2,251211.9,21.234407212821953,7.520315534478264,58.672827347070935,33.184181704513946,31822572,95074.2,33.47130136251476
2021-11-01,7997270,2505717,27393532,15275132,84440292,33810.9,34470.2,48234.8,44426.1,259390.2,23.652934408726182,7.2692267523832195,56.79205055271297,34.383238681765896,31268641,98448.20000000004,31.76151620852386
2021-12-01,7788927,2584109,28303598,15202569,86427374,32767,32986.1,49375.3,42179.9,256845.2,23.77064424573504,7.833933080903775,57.323394490767654,36.04221204886687,32548171,99536.9,32.69960286084859
2022-01-01,7818504,2934893,29545296,13238215,84853617,31594.6,33154.7,47667.1,38422.9,247008.6,24.746330069062434,8.852117497670015,61.98257498358406,34.45397145972844,31316709,96169.29999999999,32.56414365083244
2022-02-01,7442232,2945029,26438303,12692362,79631458,31010.7,32506.5,42297.9,38255.8,233955.4,23.998916503013476,9.05981572916186,62.505001430331056,33.17761489761029,30113532,89884.49999999999,33.502474842714825
2022-03-01,9893415,3367372,29022451,16872929,97855331,40050.1,40012.9,47285.3,48125.5,295671.9,24.702597496635466,8.415715931612054,61.37732233907789,35.06026742579298,38699164,120198.10000000003,32.19615285100179
2022-04-01,9215252,3148635,26831224,15547610,91307465,38075.2,38516,41727.3,46539.3,272415.1,24.20276715552381,8.174875376466924,64.30136625183033,33.407485716373046,36564744,107557.29999999997,33.99559490615701
2022-05-01,10295267,3842598,27693518,17454248,96669957,40460.9,39444.5,43769.6,48982.9,285287.2,25.44497774394539,9.741784025656301,63.27112425062143,35.6333495975126,37384326,112629.30000000002,33.19236291089441
2022-06-01,10935502,3833730,28580502,18257324,97707680,41004,39121.5,48488.1,48552.4,285978,26.669354209345432,9.7995475633603,58.94333248776504,37.60333989668894,36100622,108812,33.17705951549462
2022-07-01,10595256,4019441,28570682,16790915,96652716,37900.3,37685.5,46565,43563.7,270391,27.955599296047783,10.66574942617187,61.35655964780414,38.54336293749154,36676422,104676.50000000001,35.03787574097338
2022-08-01,10728645,3848662,30463489,17021764,99664571,38931.7,39778.8,50383.1,45332.1,283273,27.557607296881464,9.675158627208463,60.46370509158826,37.54903037803234,37602011,108847.29999999999,34.545653406193814
2022-09-01,8622564,3876972,26618369,16317819,91111000,35912.5,39196.5,49270.3,45505.4,275053.1,24.009924121127742,9.891117829398032,54.02518149879339,35.85908265832187,35675276,105168.4,33.92204882835529
2022-10-01,7894873,3610204,24894559,18255144,90382421,34665.8,40143.5,44670.6,52787.6,281439.4,22.774241471421398,8.993246727365577,55.7291798184936,34.582257954519626,35727641,109171.90000000002,32.72604122489395
2022-11-01,7648892,3598096,22437809,17159176,83368434,33775.6,36638.8,36915.7,48348,255572,22.64620613697462,9.820452634911623,60.78120962083884,35.49097377347563,32524461,99893.89999999997,32.55900610547792
2022-12-01,7380827,3477440,21877870,17043161,82702303,34036.3,35815.8,37228.8,48672.3,253688.4,21.685162605806152,9.709234471936966,58.76598225030083,35.016140597424,32923005,97935.2,33.61713153187005
2023-01-01,7456559,3906568,23409176,16793910,83085321,34893.3,36720.6,38166.1,47298.4,254625.8,21.369601040887503,10.638627909130026,61.334996240118855,35.506296196065826,31519108,97547.4,32.31158185661535
2023-02-01,6599889,3604441,19943436,15299275,74370264,31574.1,35502.2,30569.8,43459.9,230169.8,20.902857088563096,10.152725746573452,65.2390136670832,35.20319881085782,28923223,89063.80000000002,32.47472373736579
2023-03-01,7154905,4569531,18455990,18152710,79268492,36432.3,42653.7,30791.6,50671,261243.9,19.63890558652624,10.71309405749091,59.93839228880604,35.824653154664404,30935356,100695.29999999996,30.721747688323102
2023-04-01,6767496,3886011,21077162,16984276,78410422,33927.9,37873.9,33071.4,46572.8,249869.2,19.946698734669695,10.260393041118025,63.7322943691528,36.46823038339975,29695477,98423.20000000003,30.171216745645324
2023-05-01,7845074,4231154,22569838,17693218,82833405,36540.1,41055.4,35881,48473.7,263244.8,21.469766092594163,10.305962187678114,62.901920236336785,36.50065499435777,30494121,101294.59999999999,30.10438957259321
2023-06-01,6893817,4327634,21441385,18058018,81426753,34880.6,40850.1,34312.8,49390,257210.7,19.764043623102815,10.593937346542603,62.4880073908279,36.56209354120267,30705899,97777.20000000001,31.403945909680374
2023-07-01,6680535,4799630,21895262,17624810,82378802,33038.5,38716.8,36108.1,49618,255333,20.22045492380102,12.396763162244813,60.63808951454106,35.521000443387486,31378565,97851.6,32.06750323959955
2023-08-01,8039313,4884953,22317637,18195056,85909951,36243.1,41475.4,36828.5,49999,265555.5,22.1816373323474,11.777952714138983,60.59882156482072,36.39083981679634,32472992,101009.5,32.148453363297506
2023-09-01,7286538,4692374,22130120,14996324,82195431,34898.9,39285.1,40247.9,44469.1,260862.5,20.87899045528655,11.944411494434275,54.98453335453526,33.723021154014816,33090075,101961.5,32.45349960524315
2023-10-01,8005891,4558025,22643438,17139490,84827616,36341.1,42736.5,41548.5,51097.7,276178.5,22.02985325155265,10.665414809355001,54.49880982466274,33.54258606551763,32480772,104454.7,31.09555817019244
2023-11-01,8372973,4534412,20329270,16878661,80388375,36179.3,39614.6,35537.4,46526.4,255461.3,23.142993369136494,11.446315247408785,57.20528232228581,36.277599384435504,30273059,97603.6,31.016334438483828
2023-12-01,6935111,4365455,21235334,17395609,80352501,33061.1,36423,34183.6,48507.6,247041.3,20.976649294790555,11.985435027317903,62.12140909675985,35.8616154994269,30420992,94865.99999999997,32.06732865304747
2024-01-01,7480631,4264226,23381217,15099461,81403085,33398.6,37960.1,35782.6,46462.6,253692.7,22.398037642296387,11.233442483028231,65.3424206178422,32.49809739446351,31177550,100088.79999999999,31.149888898657995
2024-02-01,6666082,4251017,21264251,15428527,76571796,33144.9,40187.1,31863.6,44435.8,242229,20.111938789979757,10.57806360747603,66.73524334977844,34.72093897263017,28961919,92597.59999999999,31.277181050048817
2024-03-01,7134472,4258131,19555696,16676302,78463111,34033.7,41530.6,29924.8,50598.8,259086.6,20.96296318061216,10.2529965856501,65.34946265305031,32.95790018735622,30838510,102998.70000000003,29.940678862937098
2024-04-01,8019775,4450427,20062609,18476678,84016036,34385.5,43033.1,31602.7,54508.3,270974.2,23.323130389262914,10.341869398207425,63.48384473478532,33.896999172603074,33006547,107444.59999999999,30.719595959219916
2024-05-01,8450421,4602533,22014763,17634340,86857277,35640.4,43886.9,34995.3,50305.3,274906.2,23.710230524909935,10.487259296054177,62.907770472034805,35.05463639020142,34155220,110078.30000000003,31.028113624574498
