"Date","US Dollar","Mexico (MXN)","Canada (CAD)","China (CNY)"
2023-06-15,94.0590235820263,115.043253748591,104.36423010221,96.401829676893
2023-06-16,93.4012681723618,114.9721406262,104.800560864913,96.310262589434
2023-06-19,93.6661974345878,115.38104107995,105.206449946496,96.1362851232618
2023-06-20,93.7666878443977,115.434375921743,104.912180362348,95.9531509483437
2023-06-21,93.8945847296102,115.185479993374,105.176008265378,95.9348375308519
2023-06-22,93.7575523525967,115.105477730683,105.490572303605,95.9623076570896
2023-06-23,94.2234624344425,114.749912118727,105.35865835209,96.5666504343193
2023-06-26,94.177784975438,115.763274112803,105.937050293347,95.7700167734256
2023-06-27,94.0316171066236,115.843276375493,105.754400206634,95.9439942395978
2023-06-28,94.3879012868586,116.145507145657,105.216597173536,95.8615838608846
2023-06-29,94.351359319655,116.11883972476,105.094830449061,95.9989344920732
2023-06-30,94.6711015326864,116.376624793428,105.236891627615,95.8982106958682
2023-07-03,94.4883916966684,115.914389497885,105.257186081694,95.925680822106
2023-07-04,94.2417334180442,116.296622530738,105.35865835209,96.1454418320077
2023-07-05,94.4701207130666,116.349957372532,105.013652632744,96.017247909565
2023-07-06,94.4153077622613,116.261065969543,104.841149773071,96.1454418320077
2023-07-07,94.70764349989,115.078810309787,104.354082875171,96.2553223369586
2023-07-10,94.3239528442523,115.852165515792,104.881738681229,95.8707405696305
2023-07-11,93.9037202214111,115.887722076988,104.699088594517,95.8341137346469
2023-07-12,93.6205199755833,116.109950584461,104.983210951625,95.6601362684747
2023-07-13,92.7891902217018,116.127728865059,105.044094313863,95.0008532387695
2023-07-14,92.5516674348785,116.19884198745,105.176008265378,95.1839874136876
2023-07-17,92.6064803856839,117.034421175548,104.465702372606,94.8177190638514
2023-07-18,92.4785835004713,117.532213032288,104.536732961883,94.5521745102201
2023-07-19,92.8440031725071,117.434432489,104.942622043467,94.3415702090643
2023-07-20,92.7435127626973,117.087756017342,105.186155492417,95.1382038699581
2023-07-21,93.2916422707511,116.305511671037,105.104977676101,95.6143527247452
2023-07-24,93.2642357953484,116.794414387478,105.094830449061,95.4953155110484
2023-07-25,93.1363389101358,117.167758280032,105.104977676101,96.1545985407536
2023-07-26,93.1728808773394,116.652188142695,104.770119183794,95.8524271521387
2023-07-27,92.862274156109,117.212203981527,105.003505405705,95.6967631034583
2023-07-28,93.1454744019367,117.941113486038,104.810708091952,95.9348375308519
2023-07-31,93.2002873527421,118.021115748728,104.86144422715,96.2278522107209
2023-08-01,93.6296554673842,117.59443701438,104.546880188923,96.4842400556062
2023-08-02,93.7758233361986,117.229982262125,104.384524556289,96.4659266381144
2023-08-03,94.3239528442523,114.945473205303,104.11054942622,96.9237620754097
2023-08-04,94.4609852212658,114.421013927667,104.100402199181,96.7864114442211
2023-08-07,94.1412430082344,116.012170041173,104.039518836943,96.5117101818439
2023-08-08,94.6436950572837,115.469932482939,103.410390760489,96.694844356762
2023-08-09,94.4883916966684,115.665493569515,103.674218663518,96.694844356762
2023-08-10,94.2325979262434,116.536629318809,103.887310431349,96.4567699293685
2023-08-11,94.4518497294649,116.794414387478,103.674218663518,96.4201430943849
2023-08-14,94.8538113687043,116.892194930766,103.846721523191,96.4933967643521
2023-08-15,95.1370116145321,116.465516196418,103.643776982399,96.3652028419094
2023-08-16,95.1187406309303,116.821081808374,103.674218663518,96.1637552494995
2023-08-17,95.1096051391294,116.803303527777,103.562599166082,96.401829676893
2023-08-18,95.228366532541,116.865527509869,103.197298992657,96.4201430943849
2023-08-21,95.0639276801249,117.007753754652,103.593040847201,96.3468894244176
2023-08-22,94.9908437457177,117.887778644244,103.430685214568,96.2278522107209
2023-08-23,95.2100955489393,118.270011677098,103.105973949301,96.5208668905898
2023-08-24,94.9268953031115,118.465572763674,103.166857311538,96.3194192981799
2023-08-25,94.9999792375186,118.981142901011,103.004501678905,96.3285760069258
2023-08-28,95.0365212047222,119.541158739843,102.88273495443,96.410986385639
2023-08-29,95.1644180899348,118.998921181609,102.679790413638,96.4659266381144
2023-08-30,94.8355403851025,118.936697199517,103.004501678905,96.1545985407536
2023-08-31,94.8264048933016,119.150036566691,103.146562857459,96.2003820844831
2023-09-01,95.0182502211204,116.652188142695,103.410390760489,96.6124339780489
2023-09-04,95.2740439915455,116.883305790467,102.913176635549,96.6765309392702
2023-09-05,95.8861219422055,115.967724339678,102.781262684034,96.8047248617129
2023-09-06,96.0962382536262,114.109894017205,102.933471089628,96.8230382792047
2023-09-07,96.2789480896441,114.856581802314,102.963912770746,96.795568152967
2023-09-08,96.3428965322504,114.785468679922,102.963912770746,96.6765309392702
2023-09-11,96.1053737454271,114.029891754514,103.420537987528,97.07942612409
2023-09-12,95.9866123520154,115.469932482939,103.390096306409,97.2167767552786
2023-09-13,95.8587154668029,115.914389497885,103.471274122726,97.3083438427377
2023-09-14,95.7216830897894,116.563296739706,103.765543706874,97.2991871339918
2023-09-15,95.8587154668029,117.034421175548,103.846721523191,97.564731687623
2023-09-18,95.9043929258073,117.167758280032,104.009077155824,97.3266572602295
2023-09-19,95.7216830897894,117.141090859135,104.60776355116,97.2625602990082
2023-09-20,95.7399540733912,117.523323891989,104.567174643002,97.2808737165
2023-09-21,96.196728663436,116.963308053157,104.11054942622,97.5922018138608
2023-09-22,96.0688317782235,116.85663836957,104.658499686358,97.4548511826722
2023-09-25,96.2606771060423,116.403292214325,104.546880188923,97.5281048526394
2023-09-26,96.6078257944763,115.256593115765,104.354082875171,97.8302762412543
2023-09-27,97.0280584173176,114.181007139596,104.323641194052,98.1782311735987
2023-09-28,96.991516450114,114.003224333618,104.699088594517,98.2606415523119
2023-09-29,96.5895548108746,114.998808047096,104.912180362348,97.9493134549511
2023-10-02,97.0097874337158,114.812136100819,103.653924209439,98.3705220572627
2023-10-03,97.5305104663669,113.416541073889,103.034943360024,98.7825739508285
2023-10-04,97.5487814499686,112.154283151443,103.105973949301,98.5719696496727
2023-10-05,97.5579169417695,111.398706226035,102.730526548836,98.3705220572627
2023-10-06,97.5944589089731,110.092002602094,103.004501678905,98.1599177561069
2023-10-09,97.6310008761767,110.136448303588,103.522010257924,98.5261861059431
2023-10-10,97.3934780893534,110.518681336442,103.87716320431,98.1782311735987
2023-10-11,96.9823809583131,112.394289939513,103.62348252832,97.8394329500002
2023-10-12,96.8453485812996,112.963194918644,103.674218663518,97.8119628237625
2023-10-13,97.3934780893534,112.189839712638,103.268329581934,98.2606415523119
2023-10-16,97.3478006303489,112.003167766361,103.664071436478,98.1232909211233
2023-10-17,97.25644571234,112.136504870845,103.552451939043,98.0042537074265
2023-10-18,97.338665138548,111.718715276796,103.440832441607,98.0042537074265
2023-10-19,97.7588977613893,109.754215270735,103.085679495222,98.2148580085823
2023-10-20,97.6401363679776,109.62976730655,103.298771263053,98.0408805424101
2023-10-23,97.6675428433803,109.683102148344,103.004501678905,98.050037251156
2023-10-24,97.3295296467471,110.69646414242,103.045090587063,97.8669030762379
2023-10-25,97.6492718597785,110.118670022991,102.750821002915,98.0591939599019
2023-10-26,97.9324721056063,109.514208482664,102.405815283569,98.2789549698037
2023-10-27,97.6584073515794,111.336482243942,102.263754105015,98.2240147173282
2023-10-30,97.4026135811543,111.532043330518,102.070956791262,97.9035299112216
2023-10-31,97.4665620237606,111.514265049921,101.928895612708,98.0134104161724
2023-11-01,97.6584073515794,112.029835187258,101.969484520866,98.3064250960414
2023-11-02,96.7996711222952,114.1454505784,102.111545699421,97.473164600164
2023-11-03,96.2515416142414,115.38104107995,102.659495959559,97.1068962503278
2023-11-06,95.9957478438163,114.376568226172,102.801557138113,97.2167767552786
2023-11-07,96.3611675158522,114.243231121688,102.344931921331,97.4640078914181
2023-11-08,96.4525224338611,114.305455103781,102.010073429025,97.6379853575903
2023-11-09,96.4707934174629,114.163228858998,102.030367883104,97.564731687623
2023-11-10,96.8088066140961,112.465403061905,101.959337293827,97.665455483828
2023-11-13,96.7996711222952,113.336538811199,101.837570569352,97.7936494062707
2023-11-14,96.5438773518701,114.083226596308,101.695509390797,97.6105152313526
2023-11-15,95.4567538275634,114.936584065004,102.38552082949,97.1252096678196
2023-11-16,95.5389732537715,115.398819360548,101.999926201985,97.0611127065983
2023-11-17,95.1735535817357,115.638826148618,101.898453931589,97.2350901727704
2023-11-20,94.8629468605052,115.629937008319,101.63462602856,97.4823213089099
2023-11-21,94.5706111228765,115.612158727722,101.472270395926,97.6929256100657
2023-11-22,94.8629468605052,115.532156465031,101.695509390797,97.9126866199675
2023-11-23,94.8994888277088,115.638826148618,101.736098298956,98.1416043386151
2023-11-24,94.881217844107,115.932167778483,101.928895612708,97.9950969986806
2023-11-27,94.5888821064783,116.287733390439,102.172429061658,97.665455483828
2023-11-28,94.6528305490846,115.407708500846,102.466698645806,97.6013585226067
2023-11-29,94.3330883360532,115.123256011281,102.395668056529,97.5281048526394
2023-11-30,94.7533209588944,113.852108948536,102.426109737648,97.7295524450494
2023-12-01,94.8264048933016,114.661020715737,102.903029408509,97.9126866199675
2023-12-04,94.6893725162882,114.829914381417,102.913176635549,97.8302762412543
2023-12-05,95.1096051391294,113.567656458971,102.730526548836,98.1141342123774
2023-12-06,95.1096051391294,114.696577276933,102.994354451865,98.0591939599019
2023-12-07,95.054792188324,114.696577276933,102.608759824361,97.9859402899347
2023-12-08,95.1004696473285,113.914332930628,102.892882181469,97.766179280033
2023-12-11,95.3562634177536,114.287676823183,102.963912770746,97.958470163697
2023-12-12,95.054792188324,114.545461891851,102.933471089628,97.7112390275575
2023-12-13,95.2466375161428,114.918805784406,102.974059997786,97.8669030762379
2023-12-14,94.3148173524514,114.323233384379,103.511863030884,97.2534035902623
2023-12-15,94.1503785000353,114.305455103781,103.846721523191,97.5189481438935
2023-12-18,94.351359319655,114.749912118727,104.212021696616,97.473164600164
2023-12-19,94.1686494836371,115.825498094896,103.917752112468,97.3999109301968
2023-12-20,94.1321075164335,115.958835199379,104.201874469577,97.3358139689754
2023-12-21,93.9950751394201,115.941056918782,104.080107745102,97.0611127065983
2023-12-22,93.6570619427869,116.492183617314,104.526585734844,96.8505084054424
2023-12-25,93.6570619427869,116.492183617314,104.526585734844,96.8505084054424
2023-12-26,93.647926450986,116.474405336717,104.516438507804,96.8230382792047
2023-12-27,93.5474360411762,116.598853300901,105.084683222021,96.5300235993357
2023-12-28,93.1089324347331,116.536629318809,104.668646913398,96.6307473955407
2023-12-29,93.3647262051582,116.341068232233,104.587469097081,96.9146053666638
2024-01-01,93.3647262051582,116.341068232233,104.587469097081,96.9146053666638
2024-01-02,93.9402621886147,115.958835199379,104.577321870042,96.9970157453769
2024-01-03,94.2051914508407,115.861054656091,104.272905058854,97.2350901727704
2024-01-04,94.0590235820263,116.545518459108,104.333788421091,97.1160529590737
2024-01-05,94.2965463688496,116.376624793428,104.151138334379,97.372440803959
2024-01-08,94.1412430082344,117.301095384516,103.958341020627,97.1252096678196
2024-01-09,94.1047010410308,117.541102172587,104.171432788458,97.1068962503278
2024-01-10,94.2965463688496,116.741079545684,104.049666063983,97.1709932115491
2024-01-11,94.1412430082344,116.616631581499,104.151138334379,97.1618365028032
2024-01-12,94.2325979262434,117.363319366608,104.100402199181,97.1893066290409
2024-01-15,94.3148173524514,117.478878190494,103.724954798716,97.2350901727704
2024-01-16,94.8172694015007,116.785525247179,103.61333530128,97.6105152313526
2024-01-17,95.2192310407401,115.238814835167,103.440832441607,97.857746367492
2024-01-18,95.1187406309303,115.932167778483,103.532157484964,97.857746367492
2024-01-19,94.9725727621159,116.207731127749,103.765543706874,97.7295524450494
2024-01-22,94.9360307949124,116.643299002396,104.039518836943,97.7112390275575
2024-01-23,95.0821986637267,115.38104107995,103.684365890558,98.1232909211233
2024-01-24,94.8081339096998,115.567713026227,103.704660344637,98.0958207948856
2024-01-25,94.9908437457177,115.496599903836,103.36980185233,98.0134104161724
2024-01-26,94.9360307949124,115.941056918782,103.927899339508,97.958470163697
2024-01-29,95.0456566965231,116.136618005358,103.998929928785,98.050037251156
2024-01-30,95.0091147293195,115.603269587423,104.039518836943,97.8852164937297
2024-01-31,94.9908437457177,116.109950584461,103.988782701745,97.9676268724429
2024-02-01,95.1004696473285,115.665493569515,103.917752112468,97.9493134549511
2024-02-02,94.6254240736819,116.563296739706,104.293199512933,97.5555749788771
2024-02-05,95.4750248111652,116.083283163564,103.724954798716,98.2331714260742
2024-02-06,95.31972145055,117.007753754652,103.491568576805,98.3064250960414
2024-02-07,95.1918245653374,116.909973211364,103.938046566547,98.0591939599019
2024-02-08,95.3653989095545,116.847749229271,103.816279842072,98.251484843566
2024-02-09,95.3653989095545,116.554407599407,104.090254972141,98.3155818047873
2024-02-12,95.2649084997446,116.998864614353,103.927899339508,98.2148580085823
2024-02-13,95.228366532541,116.829970948673,104.049666063983,98.1782311735987
2024-02-14,95.6668701389841,116.634409862097,103.481421349766,98.7001635721153
2024-02-15,95.5298377619706,116.901084071065,103.440832441607,98.5444995234349
2024-02-16,95.4019408767581,117.149979999434,103.836574296151,98.4895592709595
2024-02-19,95.3836698931563,117.132201718836,103.887310431349,98.3705220572627
2024-02-20,95.3288569423509,117.327762805413,103.816279842072,98.4071488922464
2024-02-21,95.3288569423509,116.989975474054,103.461126895686,98.3888354747545
2024-02-22,95.2192310407401,116.85663836957,103.745249252795,98.2148580085823
2024-02-23,95.2740439915455,116.794414387478,103.907604885429,98.2240147173282
2024-02-26,95.3105859587491,116.758857826282,103.461126895686,98.251484843566
2024-02-27,95.2466375161428,116.93664063226,103.653924209439,98.1965445910905
2024-02-28,95.493295794767,116.812192668075,103.014648905944,98.4529324359759
2024-02-29,95.4202118603598,116.838860088972,102.933471089628,98.4254623097382
2024-03-01,95.4019408767581,117.283317103918,103.105973949301,98.4071488922464
2024-03-04,95.2923149751473,117.283317103918,103.085679495222,98.2331714260742
2024-03-05,95.2740439915455,117.718884978565,102.913176635549,98.2789549698037
2024-03-06,95.0821986637267,118.163341993511,102.903029408509,98.0866640861397
2024-03-07,94.8264048933016,118.118896292016,103.450979668647,97.766179280033
2024-03-08,94.5888821064783,117.994448327832,103.714807571676,97.5372615613853
2024-03-11,94.5340691556729,118.323346518891,103.248035127855,97.5281048526394
2024-03-12,94.6436950572837,118.207787695006,103.298771263053,97.7753359887789
2024-03-13,94.6071530900801,118.634466429354,103.400243533449,97.5555749788771
2024-03-14,94.5706111228765,119.265595390577,103.481421349766,97.6471420663362
2024-03-15,94.8172694015007,119.336708512968,103.248035127855,97.9310000374593
2024-03-18,94.9268953031115,119.203371408484,103.197298992657,98.050037251156
2024-03-19,95.3105859587491,118.198898554707,102.842146046271,98.4163056009923
2024-03-20,95.3653989095545,118.705579551745,102.994354451865,98.6543800283858
2024-03-21,95.0182502211204,119.167814847289,103.450979668647,98.2606415523119
2024-03-22,95.4841603029661,119.407821635359,103.237887900815,98.3705220572627
2024-03-25,95.3562634177536,119.425599915957,103.034943360024,98.4987159797054
2024-03-26,95.31972145055,119.798943808512,103.248035127855,98.4163056009923
2024-03-27,95.4384828439617,120.723414399599,102.994354451865,98.5536562321808
2024-03-28,95.411076368559,120.785638381692,103.227740673776,98.535342814689
2024-03-29,95.4019408767581,120.776749241393,103.217593446736,98.5170293971972
2024-04-01,95.4202118603598,120.794527521991,103.227740673776,98.5536562321808
2024-04-02,95.6577346471831,120.732303539898,103.440832441607,98.727633698353
2024-04-03,95.5755152209751,120.874529784681,103.36980185233,98.6177531934022
2024-04-04,95.31972145055,120.892308065279,103.714807571676,98.3522086397709
2024-04-05,95.31972145055,121.167871414545,103.258182354895,98.343051931025
2024-04-08,95.3745344013554,121.754554674274,103.024796132984,98.535342814689
2024-04-09,95.0639276801249,122.661246984763,103.065385041142,98.2606415523119
2024-04-10,95.0913341555276,122.572355581774,103.166857311538,98.2972683872955
2024-04-11,95.758225056993,122.056785444437,102.497140326925,99.020648378222
2024-04-12,96.1053737454271,121.692330692181,102.233312423896,99.4235435630419
2024-04-15,96.2149996470378,121.416767342915,102.304343013173,99.5883643204682
2024-04-16,96.6535032534808,119.612271862234,102.1318401535,99.9454759615585
2024-04-17,96.7905356304943,118.554464166663,102.020220656064,99.8905357090831
2024-04-18,96.553012843671,118.758914393538,102.344931921331,99.6158344467059
2024-04-19,97.0189229255167,116.083283163564,102.415962510608,99.7898119128781
2024-04-22,96.8727550567023,117.638882715875,102.710232094757,99.8355954566076
2024-04-23,96.7539936632907,117.59443701438,102.842146046271,99.6249911554518
2024-04-24,96.553012843671,118.936697199517,102.842146046271,99.5975210292141
2024-04-25,96.5621483354719,118.065561450223,102.943618316667,99.4693271067714
2024-04-26,96.7814001386934,116.758857826282,103.156710084499,99.60667773796
2024-04-29,96.5712838272728,117.701106697967,103.105973949301,99.5700509029763
2024-04-30,96.553012843671,118.572242447261,102.821851592192,99.6799314079272
2024-05-01,96.553012843671,118.572242447261,102.821851592192,99.6799314079272
2024-05-02,96.4525224338611,118.750025253239,102.547876462123,99.4601703980255
2024-05-03,96.1419157126306,118.447794483076,102.821851592192,98.929081290763
2024-05-06,95.9409348930109,118.447794483076,102.649348732519,99.2587228056156
2024-05-07,96.0140188274181,118.91002977862,102.608759824361,99.2587228056156
2024-05-08,96.288083581445,118.590020727859,102.1318401535,99.3777600193123
2024-05-09,96.3154900568477,118.625577289055,102.436256964688,99.4967972330091
2024-05-10,95.9957478438163,119.710052405523,102.6189070514,99.2770362231074
2024-05-13,95.9500703848118,119.905613492099,102.700084867717,99.0755886306975
2024-05-14,96.0048833356172,119.478934757751,102.750821002915,99.0755886306975
2024-05-15,95.7947670241966,118.794470954734,102.903029408509,98.8924544557793
2024-05-16,95.4750248111652,119.603382721936,102.760968229955,98.5628129409267
2024-05-17,95.6120571881787,120.101174578675,102.811704365153,98.727633698353
2024-05-20,95.5115667783688,120.670079557806,102.842146046271,98.5811263584186
2024-05-21,95.493295794767,121.078980011556,102.87258772739,98.5994397759104
2024-05-22,95.7490895651921,120.412294489137,102.568170916202,98.7459471158449
2024-05-23,95.6485991553823,120.527853313023,102.588465370282,98.6177531934022
2024-05-24,95.8130380077984,120.252289963757,102.294195786133,98.7093202808612
2024-05-27,95.7399540733912,120.216733402561,102.659495959559,98.6177531934022
2024-05-28,95.5389732537715,120.394516208539,102.892882181469,98.3338952222791
2024-05-29,95.9135284176082,119.31893023237,102.679790413638,98.6452233196399
2024-05-30,96.1784576798342,117.950002626337,102.446404191727,99.0298050869679
2024-05-31,96.0962382536262,118.154452853212,102.943618316667,98.9657081257466
2024-06-03,96.5164708764674,114.465459629161,103.12626840338,98.8375142033039
2024-06-04,96.7083162042862,111.558710751415,102.842146046271,98.7184769896071
2024-06-05,96.5073353846665,113.65654786196,102.801557138113,98.5811263584186
2024-06-06,96.4525224338611,113.958778632123,102.62905427844,98.5536562321808
2024-06-07,96.5347418600692,112.047613467856,102.791409911073,98.44377572723
2024-06-10,97.430020056557,109.460873640871,102.517434781004,99.0572752132057
2024-06-11,97.5122394827651,109.567543324458,102.456551418767,99.0755886306975
2024-06-12,97.7954397285928,106.776353270598,102.781262684034,99.0298050869679
2024-06-13,97.6401363679776,107.514151915408,102.700084867717,98.9565514170007
